ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER
2021-09-25,30298694.87998967,-3799725.420993956,33502600.13953803,-2700181.6058134763,2722008.1883065924,0.0,58.692,116.0
2021-09-26,26446485.599998645,-3444842.510904066,33510234.39375881,-3576054.161591841,1785961.88692012,0.0,53.519999999999996,96.0
2021-09-27,27235477.599999532,-3083812.737952971,33517868.6479796,-3585829.875090502,-1184010.520099635,0.0,54.400000000000006,68.0
2021-09-28,30389307.519996725,-2718518.6639860068,33525502.902200397,-2725208.9666831694,-1221436.471567119,0.0,61.652,90.0
2021-09-29,27370820.639987618,-2350774.1803590506,33533137.156421185,-1403362.1631752015,-1890783.965560676,0.0,47.98,68.0
2021-09-30,27906095.03999391,-1982277.859496312,33540771.41064197,-264006.8750079532,-1615322.919756567,0.0,20.58,98.0
2021-10-01,31252503.039998572,-1614569.0659370215,33548405.66486276,182192.1594338505,1403583.8017602195,0.0,78.8225,140.0
2021-10-02,31113903.199989967,-1248988.2817700913,33556039.91908354,-133826.37490519186,2722008.1883074287,0.0,78.00000000000001,102.0
2021-10-03,28717137.599990007,-886643.0256801539,33563674.173304334,-828684.4438155908,1785961.8869293144,0.0,81.16,126.0
2021-10-04,27984191.999992855,-528380.6226322496,33571308.427525125,-1370964.8253128023,-1184010.5201003316,0.0,78.84,8.0
2021-10-05,29437791.9999976,-174768.91478918443,33578942.68174592,-1461965.9080074315,-1221436.4715677763,0.0,79.85999999999999,4.0
2021-10-06,29036292.959989674,173914.20302303522,33586576.93596671,-1189819.5337019002,-1890783.9655630835,0.0,86.88000000000002,4.0
2021-10-07,29026305.43999598,517681.78281065216,33594211.19018749,-849551.4344788736,-1615322.919758591,0.0,74.03999999999999,0.0
2021-10-08,31926230.079996813,856828.9897808763,33601845.44440828,-611332.9143727077,1403583.8017483065,0.0,76.61999999999999,4.0
2021-10-09,29697802.399997152,1191914.361699609,33609479.69862907,-346539.4738278064,2722008.188306263,0.0,77.62,4.0
2021-10-10,25417782.079994127,1523731.395310192,33617113.95284985,228781.62563135824,1785961.8869272645,0.0,80.77999999999999,0.0
2021-10-11,27712449.760000754,1853271.006303576,33624748.20707064,1226750.5105002834,-1184010.5200955202,-1334988.6848368018,81.98,0.0
