ds,SALES,yearly,trend,monthly,weekly,holidays,KPM_COST_EMOD,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER,REDEMPTION_COST_MY_MAGAZINE
2021-11-30,9911229.920000583,3498026.713705256,11101717.11750829,408275.7969088231,-1761398.541221595,0.0,0.0,0.0,0.0,940.0,30.0
2021-12-01,7786935.200000697,3190584.687773616,11097572.628682967,982239.417977407,-1873894.5315119424,0.0,0.0,0.0,0.0,769.0,0.0
2021-12-02,8031106.880000357,2867996.706943816,11093428.139857646,1065590.4741921823,-1410079.2655039085,0.0,0.0,0.0,0.0,745.0,0.0
2021-12-03,9182284.480000615,2537687.236037131,11089283.651032325,577473.2984202261,951556.2990921598,0.0,0.0,0.0,0.0,977.0,18.0
2021-12-04,10665964.800000582,2206923.2287846897,11085139.162207002,-94888.61383478128,2269673.8251747587,0.0,0.0,0.0,0.0,1270.0,18.0
2021-12-05,12561510.72000012,1882636.8866123096,11080994.67338168,-482375.0721998697,2657445.077360641,0.0,0.0,0.0,0.0,1389.0,0.0
2021-12-06,8993434.24000072,1571260.1646228256,11076850.18455636,-454658.6959629004,-833302.8633890128,0.0,0.0,0.0,0.0,146.0,0.0
2021-12-07,7858993.280000462,1278575.3659756156,11072705.695731036,-282317.33162101463,-1761398.541223757,0.0,0.0,0.0,0.0,108.0,0.0
2021-12-08,9782223.839999909,1009585.7068122636,11068561.206905715,-313748.01881925063,-1873894.5315142449,0.0,0.0,0.0,0.0,58.0,0.0
2021-12-09,10404147.519999774,768409.1675324616,11064416.718080392,-612837.4295516188,-1410079.2655038135,0.0,0.0,0.0,0.0,44.0,0.0
2021-12-10,12101702.080000015,558198.2883788637,11060272.22925507,-920247.388299597,951556.2990944432,0.0,0.0,0.0,0.0,73.92,0.0
2021-12-11,13081892.160000106,381087.8362383842,11056127.740429748,-958366.2598583864,2269673.8251714907,0.0,0.0,0.0,0.0,62.0,0.0
2021-12-12,14686364.800000139,238171.48598423344,11051983.251604429,-747694.7117860223,2657445.0773675004,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-13,11457499.679999897,129507.84542766624,11047838.762779104,-594431.176736535,-833302.8633924448,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-14,10110424.640000023,54155.331184481285,11043694.273953784,-751730.4459092877,-1761398.541221777,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-15,11074028.960000351,10234.596449893528,11039549.78512846,-1103990.1957150798,-1873894.5315131785,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-16,12723125.280001339,-4983.556096258993,11035405.29630314,-1219807.9517919894,-1410079.265503719,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-17,14525052.000001438,5032.449213813232,11031260.807477815,-757310.8262130579,951556.2990945624,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-18,16279635.52000089,36204.89312771843,11027116.318652496,160871.00144371152,2269673.82517134,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-19,15945638.720000675,83992.07063367948,11022971.829827173,986456.9232074856,2657445.077366463,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-20,15624360.000000253,143544.6292082745,11018827.341001851,1198360.099824367,-833302.8633918018,4256692.698297679,0.0,0.0,0.0,0.0,0.0
2021-12-21,16661244.15999953,209868.2965445757,11014682.852176528,764355.44617648,-1761398.5412227977,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-22,20183983.03999882,277988.19965531107,11010538.363351207,175866.75139729003,-1873894.5315121107,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-23,26731832.799994227,343109.9563051808,11006393.874525884,8280.1212247261,-1410079.2655079968,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-24,19645286.23999968,400772.8369251569,11002249.385700565,405044.8944802402,951556.2990990106,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25,184603.52000000296,446990.5470156664,10998104.896875242,962189.9919493656,2269673.825172847,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-26,9470207.68000073,478375.559342747,10993960.40804992,1119694.8666840177,2657445.077364755,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-27,10281647.680000506,492243.4209769375,10989815.919224598,693100.7932575425,-833302.863395234,-1272886.2835582572,0.0,0.0,0.0,0.0,0.0
2021-12-28,11042550.24000061,486694.05815705226,10985671.430399278,49073.82569428112,-1761398.541218958,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-29,9972203.839999715,460667.7848370044,10981526.941573955,-235459.5385417941,-1873894.5315110437,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-30,13447691.519999227,413974.4689180445,10977382.452748634,92232.52345543158,-1410079.2655048303,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-31,19763005.759997305,347295.1020064588,10973237.963923313,730631.4689367373,951556.2990991292,0.0,0.0,0.0,1137.8359999999998,0.0,0.0
2022-01-01,7451941.119999978,262155.83120629814,10969093.47509799,1103450.1083005138,2269673.8251735256,0.0,0.0,218.6,1129.4920000000002,0.0,0.0
2022-01-02,11491267.35999947,160875.32155847264,10964948.986272668,876586.343389734,2657445.0773630464,0.0,0.0,358.79999999999995,1143.9399999999998,0.0,0.0
2022-01-03,9711854.879999787,46487.1017836914,10960804.497447344,230950.48146631787,-833302.8633863934,0.0,0.0,341.4,1141.56,0.0,0.0
2022-01-04,9482778.559999976,-77360.71855983294,10956660.008622024,-343378.8439647898,-1761398.5412229793,0.0,0.0,334.4,1132.1799999999998,0.0,0.0
2022-01-05,10236575.040000118,-206525.30692419127,10952515.5197967,-510416.7231387688,-1873894.5315133464,0.0,0.0,342.19999999999993,1132.012,0.0,0.0
2022-01-06,9610073.439999722,-336504.91075083386,10948371.03097138,-361446.5308140944,-1410079.2655078073,0.0,0.0,364.59999999999997,1140.804,0.0,0.0
2022-01-07,10382954.399999704,-462586.50528162095,10944226.542146057,-259336.3685775688,951556.2990992484,0.0,0.0,229.79999999999998,1135.26,0.0,0.0
2022-01-08,13456744.31999822,-580000.835091659,10940082.053320736,-440926.7231266628,2269673.8251694287,0.0,0.0,19.2,1129.52,0.0,0.0
2022-01-09,14363713.439998139,-684080.1771376824,10935937.564495414,-787138.9836881976,2657445.077361338,0.0,0.0,18.0,1145.4519999999998,0.0,0.0
2022-01-10,11391226.559999619,-770414.0682852995,10931793.075670091,-980605.4473314554,-833302.8633877881,0.0,0.0,21.599999999999994,1150.0440000000003,0.0,0.0
2022-01-11,9484905.599999933,-834998.2942331444,10927648.58684477,-868698.852377553,-1761398.5412209996,0.0,0.0,19.2,1129.38,0.0,0.0
2022-01-12,8772939.679999547,-874372.6280090732,10923504.098019447,-641916.8946051399,-1873894.53151228,0.0,818180.6540692183,18.0,1137.08,0.0,0.0
2022-01-13,9933173.759998932,-885743.1293160656,10919359.609194126,-631201.6745366944,-1410079.265504641,0.0,54191.34593078164,18.0,1137.9479999999999,0.0,0.0
2022-01-14,12106405.119997991,-867085.2617828548,10915215.120368805,-926758.1193132089,951556.2990916688,0.0,0.0,21.6,1129.7720000000004,0.0,0.0
2022-01-15,12737650.239997871,-817224.640644716,10911070.631543484,-1220655.1632861537,2269673.8251701067,0.0,0.0,19.2,1109.2759999999998,0.0,0.0
2022-01-16,9718166.07999996,-735892.8727430507,10906926.142718162,-1066175.3229362478,2657445.0773603,0.0,0.0,19.199999999999996,1137.472,0.0,0.0
2022-01-17,9496556.479999727,-623756.6750916323,10902781.65389284,-326916.0863551368,-833302.8633891827,-299115.2570550929,0.0,19.2,1142.12,0.0,0.0
2022-01-18,8584347.039999723,-482419.23678508407,10898637.165067518,625113.7639375803,-1761398.541219019,0.0,0.0,19.199999999999996,1141.5599999999997,0.0,0.0
2022-01-19,10445963.359998753,-314393.5991837597,10894492.676242195,1185765.260688084,-1873894.531512864,0.0,0.0,19.199999999999996,1128.876,0.0,0.0
2022-01-20,10838729.75999798,-123048.64769028884,10890348.187416874,1040205.4317750836,-1410079.2655045462,0.0,0.0,17.999999999999996,1136.1840000000002,0.0,0.0
2022-01-21,10904826.239999436,87470.88875197155,10886203.69859155,448394.40969940985,951556.2990939524,0.0,0.0,21.599999999999994,679.1120000000001,0.0,0.0
2022-01-22,12082757.439998973,312348.2701882344,10882059.20976623,16231.14295952478,2269673.8251716145,0.0,0.0,19.2,1112.5520000000001,0.0,0.0
2022-01-23,12985262.719998544,546219.5469083481,10877914.720940908,151133.78825734352,2657445.0773579213,0.0,0.0,19.199999999999996,1132.152,0.0,0.0
2022-01-24,10254047.67999958,783315.8443834228,10873770.232115583,701810.8011494385,-833302.8633823796,0.0,0.0,20.399999999999995,1142.988,0.0,0.0
2022-01-25,9170541.600000037,1017619.1246841062,10869625.743290262,1115972.3073688997,-1761398.541223041,0.0,0.0,19.199999999999996,1143.7720000000002,0.0,0.0
2022-01-26,11246282.399999393,1243027.0097460854,10865481.25446494,967595.5892719552,-1873894.5315117976,0.0,0.0,18.0,1144.5839999999998,0.0,0.0
2022-01-27,12106316.799999146,1453521.971126077,10861336.765639618,360520.5295009652,-1410079.2655044517,0.0,0.0,21.599999999999994,1143.1280000000002,0.0,0.0
2022-01-28,13797438.719998438,1643340.0452230065,10857192.2768143,-166731.473540659,951556.2990962364,0.0,0.0,23.999999999999996,1138.5360000000003,0.0,0.0
2022-01-29,15182546.55999918,1807134.226612681,10853047.787988976,-141300.78856215268,2269673.8251731223,0.0,0.0,20.399999999999995,458.13599999999997,0.0,0.0
2022-01-30,16781410.87999832,1940127.8257011576,10848903.299163654,408275.7969083478,2657445.0773654515,0.0,0.0,15.599999999999998,0.0,0.0,0.0
2022-01-31,13956885.7599993,2038253.3465259871,10844758.810338331,982239.4179771336,-833302.8633837744,0.0,0.0,390.2000000000001,0.0,24.0,0.0
2022-02-01,14510398.239999436,2098272.838808001,10840614.32151301,1065590.4741922987,-1761398.541221061,0.0,0.0,179.60000000000002,0.0,64.0,0.0
2022-02-02,12839288.160000127,2117876.19378275,10836469.832687687,577473.2984201318,-1873894.5315141,0.0,0.0,88.8,0.0,276.0,0.0
2022-02-03,10789476.639999198,2095754.471439486,10832325.343862368,-94888.61383519546,-1410079.265504357,0.0,0.0,92.2,0.0,412.0,0.0
2022-02-04,12096932.79999933,2031646.0496864384,10828180.855037048,-482375.0721991528,951556.299086492,0.0,0.0,94.00000000000001,0.0,668.0,0.0
2022-02-05,16105045.279997984,1926354.1536843544,10824036.366211724,-454658.6959613706,2269673.825172971,0.0,0.0,94.20000000000003,0.0,1136.0,0.0
2022-02-06,17113089.27999793,1781735.1340138952,10819891.877386402,-282317.33162108273,2657445.077363743,0.0,0.0,95.4,0.0,1220.0,0.0
2022-02-07,12630470.23999956,1600657.692303753,10815747.38856108,-313748.0188193714,-833302.863385169,0.0,0.0,95.4,0.0,900.0,0.0
2022-02-08,11786403.359999605,1386934.078503142,10811602.899735758,-612837.4295512286,-1761398.5412220815,0.0,0.0,97.60000000000001,0.0,928.0,0.0
2022-02-09,10258257.599999685,1145225.0815463727,10807458.410910437,-920247.3882993616,-1873894.5315096632,0.0,0.0,97.8,0.0,912.0,0.0
2022-02-10,11719511.999999128,880921.38163706,10803313.922085114,-958366.2598585289,-1410079.265505563,0.0,0.0,91.80000000000001,0.0,972.0,0.0
2022-02-11,13759751.83999903,600004.5065219811,10799169.43325979,-747694.711786366,951556.2990909406,0.0,0.0,90.8,0.0,1396.0,0.0
2022-02-12,17755050.559996814,308891.2162762364,10795024.94443447,-594431.1767378076,2269673.825174479,0.0,0.0,96.39999999999999,0.0,1284.0,0.0
2022-02-13,16983435.51999673,14265.61484157878,10790880.455609148,-751730.4459096317,2657445.077362035,0.0,0.0,91.80000000000001,0.0,884.0,0.0
2022-02-14,8440992.640000084,-277096.3620667951,10786735.966783823,-1103990.1957164702,-833302.8633865636,0.0,0.0,96.20000000000002,0.0,576.0,0.0
2022-02-15,8801338.240000099,-558505.2139235338,10782591.477958502,-1219807.9517930225,-1761398.5412212426,0.0,0.0,90.00000000000001,0.0,732.0,0.0
2022-02-16,8436315.360000052,-823533.947967668,10778446.989133185,-757310.8262134778,-1873894.531511966,0.0,0.0,84.8,0.0,620.0,0.0
2022-02-17,8960148.639999345,-1066187.0685360802,10774302.50030786,160871.00144372918,-1410079.2655054682,0.0,0.0,89.8,0.0,552.0,0.0
2022-02-18,10645448.799998973,-1281057.7938869777,10770158.01148254,986456.9232073032,951556.2990910594,0.0,0.0,95.20000000000002,0.0,656.0,0.0
2022-02-19,11814706.239999017,-1463469.144227067,10766013.522657216,1198360.0998253226,2269673.8251751573,0.0,0.0,86.00000000000001,0.0,636.0,0.0
2022-02-20,12629012.95999906,-1609595.0014469605,10761869.033831896,764355.4461768332,2657445.0773603264,0.0,0.0,86.20000000000002,0.0,684.0,0.0
2022-02-21,11315860.159999503,-1716557.808529967,10757724.545006571,175866.7513987558,-833302.8633899956,-25587.08555577969,0.0,91.19999999999999,0.0,704.0,0.0
2022-02-22,9137130.879999615,-1782500.2383896655,10753580.056181252,8280.121225394962,-1761398.5412222634,0.0,0.0,82.6,0.0,440.0,0.0
2022-02-23,8681142.080000032,-1806628.898936122,10749435.567355927,405044.8944815854,-1873894.5315142693,0.0,0.0,89.8,0.0,444.0,0.0
2022-02-24,9046385.759999687,-1789228.9323442758,10745291.078530608,962189.9919506134,-1410079.2655053737,0.0,0.0,84.2,0.0,492.0,0.0
2022-02-25,10013184.319999523,-1731649.1890102671,10741146.589705285,1119694.8666840964,951556.2990933432,0.0,0.0,197.40000000000003,0.0,572.0,0.0
2022-02-26,11677582.079999473,-1636258.4869113823,10737002.100879963,693100.7932579446,2269673.82517106,0.0,0.0,276.2,0.0,676.0,0.0
2022-02-27,13320006.559998775,-1506374.2812859842,10732857.61205464,49073.82569465799,2657445.0773678566,0.0,0.0,309.3999999999999,0.0,776.0,0.0
2022-02-28,10117504.959999489,-1346165.8442834425,10728713.12322932,-235459.53854205724,-833302.8633893529,0.0,0.0,246.00000000000006,0.0,566.0,0.0
2022-03-01,8825755.039999848,-1160534.7674210882,10724568.634403996,92232.5234549156,-1761398.5412202836,0.0,0.0,100.0,0.0,656.0,0.0
2022-03-02,10637709.759999651,-954976.2309256472,10720424.145578677,730631.4689364055,-1873894.531509832,0.0,0.0,85.2,0.0,1160.0,0.0
2022-03-03,11455184.959999228,-735425.0153444456,10716279.656753352,1103450.108300664,-1410079.2655096513,0.0,0.0,79.20000000000002,0.0,1672.0,0.0
2022-03-04,13064195.039999101,-508090.64715331816,10712135.167928033,876586.3433886251,951556.2990956268,0.0,0.0,78.99999999999999,0.0,2344.0,0.0
2022-03-05,15092154.719998214,-279286.3596618604,10707990.679102711,230950.4814650458,2269673.825171738,0.0,0.0,76.8,0.0,2878.0,0.0
2022-03-06,16929545.599998474,-55256.70541071707,10703846.190277388,-343378.84396492224,2657445.0773668187,0.0,0.0,83.0,0.0,3193.0,0.0
2022-03-07,12080313.919999437,157991.3278783975,10699701.701452067,-510416.7231389951,-833302.8633927848,0.0,0.0,80.8,0.0,1468.0,0.0
2022-03-08,11447637.279999616,354848.96883613354,10695557.212626744,-361446.5308141144,-1761398.541221304,0.0,0.0,83.20000000000002,0.0,1600.0,0.0
2022-03-09,10746015.839999435,530253.6107742504,10691412.723801425,-259336.3685774868,-1873894.5315137864,0.0,0.0,85.4,0.0,1426.0,0.0
2022-03-10,11681037.599999463,679819.9717732506,10687268.234976102,-440926.7231263061,-1410079.265506485,0.0,0.0,36.199999999999996,0.0,1549.0,0.0
2022-03-11,12940109.11999907,799950.8830267715,10683123.74615078,-787138.9836881306,951556.2990979104,0.0,0.0,49.0,0.0,1666.0,0.0
2022-03-12,13674626.079998594,887924.7245717553,10678979.257325456,-980605.4473314212,2269673.8251732457,0.0,0.0,71.20000000000002,0.0,1677.0,0.0
2022-03-13,14912475.039999185,941957.2135783264,10674834.768500136,-868698.8523778317,2657445.07736444,0.0,0.0,64.0,0.0,1688.0,0.0
2022-03-14,11470615.199999677,961235.9997531512,10670690.279674811,-641916.8946038042,-833302.8633839444,0.0,0.0,80.40000000000002,0.0,1236.0,0.0
2022-03-15,10218966.239999862,945927.3132320964,10666545.790849492,-631201.6745366099,-1761398.5412223248,0.0,0.0,73.39999999999999,0.0,1224.0,0.0
2022-03-16,8839617.59999961,897154.7196032017,10662401.302024169,-926758.1193130154,-1873894.53151272,0.0,0.0,73.0,0.0,812.0,0.0
2022-03-17,9086457.279998971,816950.8408694215,10658256.813198848,-1220655.1632858466,-1410079.265509462,0.0,0.0,72.2,0.0,862.0,0.0
2022-03-18,10345252.799998716,708183.6769313079,10654112.324373525,-1066175.3229361584,951556.2990980292,0.0,0.0,75.8,0.0,967.0,0.0
2022-03-19,11716803.519998858,574459.8870932448,10649967.835548203,-326916.08635574806,2269673.825173095,0.0,0.0,83.2,0.0,1246.0,0.0
2022-03-20,13706060.639997594,420008.0442589197,10645823.34672288,625113.7639369061,2657445.077363402,0.0,0.0,85.2,0.0,1100.0,0.0
2022-03-21,10038922.239999237,249545.43708978375,10641678.85789756,1185765.2606880688,-833302.8633853392,0.0,0.0,85.20000000000003,0.0,821.0,0.0
2022-03-22,9013468.159999926,68132.45139844205,10637534.369072236,1040205.4317753776,-1761398.541223346,0.0,0.0,84.6,0.0,741.0,0.0
2022-03-23,7810384.160000182,-118981.10162112444,10633389.880246917,448394.4096978469,-1873894.5315150227,0.0,0.0,81.80000000000001,0.0,708.0,0.0
2022-03-24,8586573.439999754,-306513.1353761245,10629245.391421594,16231.142959096607,-1410079.2655062955,0.0,0.0,82.0,0.0,933.0,0.0
2022-03-25,9307319.839999337,-489305.2685683444,10625100.902596273,151133.78825662666,951556.2990904498,0.0,0.0,86.4,0.0,959.0,0.0
2022-03-26,10354923.839999236,-662473.0528973524,10620956.41377095,701810.8011493225,2269673.825169827,0.0,0.0,78.00000000000001,0.0,989.0,0.0
2022-03-27,12304701.919998486,-821546.0621042942,10616811.924945628,1115972.3073687663,2657445.0773616936,0.0,0.0,82.80000000000001,0.0,1067.0,0.0
2022-03-28,9369173.279999388,-962593.7826550244,10612667.436120303,967595.5892721268,-833302.8633867336,0.0,0.0,83.0,0.0,847.0,0.0
2022-03-29,7866014.7199999755,-1082333.6903767004,10608522.947294986,360520.5295016948,-1761398.5412213658,0.0,0.0,81.8,0.0,825.0,0.0
2022-03-30,8002557.440000217,-1178218.446106921,10604378.458469665,-166731.47354096777,-1873894.5315122367,0.0,0.0,75.39999999999999,0.0,800.0,0.0
2022-03-31,9240980.479999583,-1248499.7804210235,10600233.969644342,-141300.78856229057,-1410079.2655031297,0.0,0.0,76.2,0.0,885.0,0.0
2022-04-01,10289611.199999448,-1292267.343896008,10596089.48081902,408275.7969080164,951556.2990927337,0.0,0.0,170.8,0.0,1238.0,0.0
2022-04-02,11745496.479999056,-1309461.5541264669,10591944.991993695,982239.4179777396,2269673.825170505,0.0,0.0,449.2,0.0,1349.0,0.0
2022-04-03,13341383.679998796,-1300860.251530773,10587800.503168374,1065590.474192693,2657445.077359985,0.0,0.0,462.79999999999995,0.0,1589.0,0.0
2022-04-04,9227379.19999987,-1268039.7598229025,10583656.014343051,577473.2984189434,-833302.8633901655,0.0,0.0,463.2000000000001,0.0,138.0,0.0
2022-04-05,7869179.52,-1213311.71067459,10579511.52551773,-94888.6138347269,-1761398.5412235276,0.0,0.0,377.8,0.0,52.0,0.0
2022-04-06,6666695.360000219,-1139637.7132000383,10575367.036692409,-482375.0721992856,-1873894.53151454,0.0,0.0,431.48305,0.0,50.0,0.0
2022-04-07,6771534.880000011,-1050524.6060815752,10571222.547867088,-454658.69596162,-1410079.2655061062,0.0,0.0,507.12854400000003,0.0,14.0,0.0
2022-04-08,7782526.55999967,-949903.6042665932,10567078.059041765,-282317.33162115107,951556.2990950173,0.0,0.0,551.219618,0.0,38.0,0.0
2022-04-09,8511357.919999216,-841997.1262377887,10562933.570216443,-313748.0188191238,2269673.825171183,0.0,0.0,694.9596399999999,0.0,58.0,0.0
2022-04-10,10271163.359999016,-731177.4480870225,10558789.081391122,-612837.4295511742,2657445.077366845,0.0,0.0,808.4866140000001,0.0,0.0,0.0
2022-04-11,7479537.440000024,-621821.5664673146,10554644.5925658,-920247.3883001218,-833302.8633935978,0.0,0.0,545.708032,0.0,0.0,0.0
2022-04-12,6634278.240000051,-518166.7570483976,10550500.103740478,-958366.2598586268,-1761398.5412215476,0.0,0.0,427.44287,0.0,0.0,0.0
2022-04-13,7082060.640000082,-424171.28553302906,10546355.614915157,-747694.7117848694,-1873894.531513473,0.0,0.0,466.8924739999999,0.0,0.0,0.0
2022-04-14,8192342.400000009,-343384.5653458256,10542211.126089836,-594431.1767369856,-1410079.2655029402,0.0,0.0,460.064878,0.0,0.0,0.0
2022-04-15,10293250.719999317,-278830.7649395888,10538066.637264514,-751730.4459099009,951556.299095136,0.0,0.0,519.9367020000001,0.0,0.0,0.0
2022-04-16,11558239.679999106,-232909.4567346586,10533922.148439191,-1103990.195716224,2269673.8251718623,0.0,0.0,475.87632600000006,0.0,0.0,0.0
2022-04-17,7308332.799999878,-207316.3813552482,10529777.65961387,-1219807.9517918716,2657445.0773658077,0.0,0.0,385.7836300000001,0.0,0.0,0.0
2022-04-18,7394551.520000331,-202986.790358239,10525633.170788549,-757310.8262136613,-833302.8633929548,0.0,0.0,641.037396,0.0,0.0,0.0
2022-04-19,6681301.280000348,-220063.14615902424,10521488.681963226,160871.00144120833,-1761398.5412225686,0.0,0.0,520.2946599999999,0.0,0.0,0.0
2022-04-20,6620956.640000071,-257888.2196123257,10517344.193137905,986456.92320677,-1873894.531512406,0.0,0.0,413.491634,0.0,0.0,0.0
2022-04-21,7156926.560000027,-315023.8555574179,10513199.704312582,1198360.0998246854,-1410079.2655072175,0.0,0.0,403.80645399999986,0.0,0.0,0.0
2022-04-22,7800231.0399998,-389294.8973750936,10509055.21548726,764355.4461756252,951556.2990897214,0.0,0.0,452.115964,0.0,0.0,0.0
2022-04-23,8386315.199999718,-477856.9963680655,10504910.726661935,175866.7513976481,2269673.8251733696,0.0,0.0,521.8416819999999,0.0,0.0,0.0
2022-04-24,10286372.799999729,-577286.3031454913,10500766.237836614,8280.121225214643,2657445.0773634287,0.0,0.0,760.567618,0.0,0.0,0.0
2022-04-25,7925531.359999921,-683688.3679443002,10496621.749011291,405044.8944811532,-833302.863396387,0.0,0.0,603.845434,0.0,0.0,0.0
2022-04-26,6762629.279999871,-792822.984756617,10492477.260185972,962189.991950299,-1761398.5412217297,0.0,0.0,426.88411399999995,0.0,0.0,0.0
2022-04-27,6012269.91999919,-900241.2179639997,10488332.77136065,1119694.8666841888,-1873894.5315113391,0.0,0.0,388.305484,0.0,0.0,0.0
2022-04-28,6718027.679998703,-1001430.4648215713,10484188.282535328,693100.7932600968,-1410079.2655040517,0.0,0.0,444.3772639999999,0.0,0.0,0.0
2022-04-29,7474606.239998446,-1091963.1440578604,10480043.793710006,49073.825694087616,951556.2990898404,0.0,0.0,482.3619519999999,0.0,0.0,0.0
2022-04-30,8182211.359998085,-1167644.468283674,10475899.304884683,-235459.5385416491,2269673.825174048,0.0,0.0,668.925608,0.0,0.0,0.0
2022-05-01,9745563.67999689,-1224654.759976216,10471754.816059362,92232.52345635903,2657445.0773623902,0.0,0.0,653.6728919999999,0.0,0.0,0.0
2022-05-02,7491464.319998169,-1259681.9077480412,10467610.32723404,730631.4689375976,-833302.8633875465,0.0,0.0,333.59791400000006,0.0,40.0,0.0
2022-05-03,6726995.839998888,-1270039.8279728976,10463465.83840872,1103450.1083004104,-1761398.541222751,0.0,0.0,259.0505519999999,0.0,172.0,0.0
2022-05-04,10793785.919999631,-1253769.1888257472,10459321.349583397,876586.3433885154,-1873894.531513642,0.0,0.0,219.443142,0.0,734.0,0.0
2022-05-05,11617874.07999931,-1209717.1585444768,10455176.860758075,230950.48146534432,-1410079.2655070284,0.0,0.0,205.98253599999998,0.0,1378.0,0.0
2022-05-06,13180368.959998855,-1137593.5424922414,10451032.371932752,-343378.84396466287,951556.2990899592,0.0,0.0,205.33766,0.0,2112.0,0.0
2022-05-07,15027957.119998526,-1038001.3572893568,10446887.883107431,-510416.7231408092,2269673.8251699507,0.0,0.0,214.664964,0.0,2341.0,0.0
2022-05-08,11999125.759999195,-912440.6349298318,10442743.394282108,-361446.5308143066,2657445.0773606817,0.0,0.0,217.22384600000004,0.0,1752.0,0.0
2022-05-09,12029673.439999243,-763285.0339415394,10438598.905456789,-259336.3685773945,-833302.8633889412,0.0,0.0,207.41466000000003,0.0,1462.0,0.0
2022-05-10,10616141.279999502,-593731.6354979287,10434454.416631466,-440926.7231275431,-1761398.5412207702,0.0,0.0,210.808102,0.0,1456.0,0.0
2022-05-11,9508339.839999534,-407725.0965691702,10430309.927806145,-787138.9836893103,-1873894.5315092048,0.0,0.0,191.935816,0.0,1339.0,0.0
2022-05-12,10819851.359999364,-209858.09663824248,10426165.438980822,-980605.4473314564,-1410079.265503862,0.0,0.0,207.07218799999998,0.0,1596.0,0.0
2022-05-13,12371527.03999931,-5250.726745752995,10422020.950155498,-868698.8523764118,951556.2990944076,0.0,0.0,200.83734400000003,0.0,1657.0,0.0
2022-05-14,12513862.079998743,200587.89117446364,10417876.461330175,-641916.8946054626,2269673.8251706287,0.0,0.0,212.02820000000006,0.0,1640.0,0.0
2022-05-15,14538204.319998085,401911.9193755306,10413731.972504856,-631201.6745366895,2657445.077359644,0.0,0.0,210.174618,0.0,1975.0,0.0
2022-05-16,11144118.239998884,592900.7793281216,10409587.483679537,-926758.119311332,-833302.8633903356,0.0,0.0,183.49742800000004,0.0,1336.0,0.0
2022-05-17,9462954.399999589,767826.1942400659,10405442.994854212,-1220655.1632848815,-1761398.5412187902,0.0,0.0,196.31821399999998,0.0,1240.0,0.0
2022-05-18,6884864.159999039,921219.5195117248,10401298.50602889,-1066175.3229361894,-1873894.5315131596,0.0,0.0,209.48627199999999,0.0,920.5999999999999,0.0
2022-05-19,7636886.879998755,1048034.5313123444,10397154.017203568,-326916.0863557332,-1410079.2655037674,0.0,0.0,193.114404,0.0,745.2,0.0
2022-05-20,8200412.639998675,1143800.9319066596,10393009.528378246,625113.7639383378,951556.2990945264,0.0,0.0,201.93678600000004,0.0,910.0,0.0
2022-05-21,8259517.119998417,1204764.0556099273,10388865.039552923,1185765.260688406,2269673.8251721365,0.0,0.0,213.645098,0.0,873.0,0.0
2022-05-22,10478115.51999728,1228006.615264724,10384720.550727604,1040205.4317741932,2657445.077357265,0.0,0.0,199.34217200000003,0.0,1056.0,0.0
2022-05-23,8200007.839998288,1211548.8062768185,10380576.06190228,448394.4096998815,-833302.8633835327,0.0,0.0,211.24216199999998,0.0,775.0,0.0
2022-05-24,6637759.519999017,1154423.6702041675,10376431.57307696,16231.142959113022,-1761398.5412228117,0.0,0.0,208.75386399999994,0.0,664.0,0.0
2022-05-25,6744383.8399989605,1056725.2964752978,10372287.084251637,151133.78825628338,-1873894.5315120928,0.0,0.0,202.86222400000003,0.0,732.0,0.0
2022-05-26,8164698.239998483,919628.1898972084,10368142.595426315,701810.8011489003,-1410079.265508045,0.0,0.0,216.262448,0.0,753.0,0.0
2022-05-27,9489825.759997765,745376.9322462063,10363998.106600992,1115972.3073686326,951556.2990968102,0.0,0.0,197.99524800000003,0.0,861.0,0.0
2022-05-28,8589315.03999843,537246.0957303493,10359853.617775671,967595.5892723995,2269673.825171985,0.0,0.0,152.11673599999997,0.0,793.0,0.0
2022-05-29,7904305.119998278,299471.2010790719,10355709.128950348,360520.5295012752,2657445.0773647954,0.0,0.0,93.60000000000001,0.0,648.0,0.0
2022-05-30,7986347.039998511,37152.329797477774,10351564.640125029,-166731.47354173314,-833302.8633828898,1719254.0587176196,0.0,97.19999999999999,0.0,675.6,0.0
