ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA
2021-10-24,48196724.429990575,745117.4733473463,38675183.643606186,-193401.26013048223,11082212.133358257,0.0,97.48799899999999,0.0
2021-10-25,35912207.30999449,354201.12601911626,38683708.31963914,-1391667.8007663994,-323693.36996263766,0.0,99.38119400000002,366.61636999999996
2021-10-26,31827009.919996355,-13897.96754203197,38692232.99567208,-2218752.5458666813,-4360372.110225027,0.0,104.95089,291.40212
2021-10-27,29571059.41999697,-353792.2143039679,38700757.67170504,-2317928.1759261726,-5201343.806841878,0.0,104.274874,592.57579
2021-10-28,28934585.019997444,-661041.9229234569,38709282.34773798,-1733454.8076149204,-5038923.188244281,0.0,94.87096499999998,419.1058
2021-10-29,32449724.749995988,-932211.9239873042,38717807.02377093,-782091.162149427,-830246.1878791646,0.0,92.26109500000001,587.83717
2021-10-30,39188621.70999458,-1164894.0946000554,38726331.69980388,173038.1589764235,4672366.529766715,0.0,86.786116,594.2295999999999
2021-10-31,44464622.989992164,-1357696.16195972,38734856.37583683,853571.6758820487,11082212.133356338,0.0,97.798924,590.91607
2021-11-01,34001540.31999546,-1510198.2394477527,38743381.05186978,1076567.7896480705,-323693.3699620305,0.0,96.104698,596.17949
2021-11-02,31983222.239996426,-1622879.5655126288,38751905.727902725,758433.1857800118,-4360372.110218469,0.0,94.15109000000001,560.4055800000001
2021-11-03,31709765.119996894,-1697018.839289619,38760430.40393568,-11536.429575634957,-5201343.806837963,0.0,95.30245300000001,673.8482400000003
2021-11-04,30460585.389996838,-1734572.349103863,38768955.07996862,-905019.6234690102,-5038923.188247118,0.0,102.02031999999998,547.74582
2021-11-05,32095793.189996306,-1738034.7469210387,38777479.75600157,-1445457.1979116218,-830246.1878820462,0.0,171.785778,588.91891
2021-11-06,38572111.05999479,-1710287.8139851757,38786004.43203452,-1283270.0326314052,4672366.529771683,0.0,293.67002599999995,620.14641
2021-11-07,49072589.73999038,-1654442.8761981027,38794529.10806747,-471297.6616401844,11082212.133354424,0.0,274.65357,752.5634499999999
2021-11-08,34955914.84999534,-1573682.6540115238,38803053.78410041,516867.7146446927,-323693.36997424654,-2341714.9614798967,264.774293,555.6667799999999
2021-11-09,31063919.799996156,-1471108.2680302486,38811578.46013337,1102478.942431189,-4360372.110222561,0.0,239.15530599999994,699.2477799999999
2021-11-10,39277379.56999526,-1349596.8717558736,38820103.13616631,1030948.54038886,-5201343.80683959,0.0,251.25630800000002,810.2775499999998
2021-11-11,41761119.8799946,-1211674.9561126644,38828627.81219927,559358.111817901,-5038923.1882375525,0.0,298.028123,866.98058
2021-11-12,43645021.72999503,-1059411.781351888,38837152.48823221,226241.284575224,-830246.187865877,0.0,286.357484,801.9318399999997
2021-11-13,50257216.53999266,-894336.6603597063,38845677.16426516,385566.1973311127,4672366.529781437,0.0,303.304225,893.2770499999999
2021-11-14,62706468.85998728,-717382.9673556088,38854201.84029811,904213.0172296396,11082212.133365093,0.0,340.07202899999993,957.7369900000001
2021-11-15,47240426.849992335,-528860.8053084897,38862726.51633106,1290214.086970657,-323693.36994004605,0.0,326.43406999999996,907.0114499999999
2021-11-16,42339268.59999499,-328459.26433346665,38871251.19236401,1142040.9022004462,-4360372.1102266535,0.0,281.935171,859.5462000000002
2021-11-17,38812832.58999527,-115278.17429747328,38879775.86839696,521467.056509318,-5201343.806835676,0.0,354.525419,859.2525899999999
2021-11-18,39381153.589995705,112111.76928243018,38888300.5444299,-84048.12164740518,-5038923.188252744,0.0,349.81438699999995,952.7245499999999
2021-11-19,44567236.3899943,355582.61352010205,38896825.22046286,-181588.45389201536,-830246.187868759,0.0,355.94508399999995,920.0418100000002
2021-11-20,52944095.7099912,617339.5153894367,38905349.8964958,289995.6400726905,4672366.529786405,0.0,175.69717599999998,484.48406
