ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA
2021-07-18,8720773.529993337,-1100596.37400067,6016319.759871859,-653823.7267459201,707253.9695606558,0.0,179.70000000000002,0.0
2021-07-19,6748039.8299967535,-1233428.673688634,6012933.899711963,-257613.8463540762,-983121.7107248356,0.0,133.7,0.0
2021-07-20,6214107.489997685,-1358490.5286210158,6009548.039552069,550042.3281253498,-1076278.4453041742,0.0,126.99999999999997,0.0
2021-07-21,3957933.789999452,-1473645.6802141485,6006162.179392173,1639456.4414285584,-1003390.554376537,0.0,118.99999999999999,742.2240000000002
2021-07-22,3986818.6899995105,-1576992.928612708,6002776.319232279,2611938.51676384,-834397.0481248114,0.0,92.39999999999999,1033.2560000000003
2021-07-23,4798652.749998896,-1666910.1573261544,5999390.459072384,2990097.9968557046,1504795.4511389656,0.0,79.7,835.2399999999999
2021-07-24,4799327.099999389,-1742091.3346389325,5996004.5989124905,2531189.734073227,1685138.3378304946,0.0,128.59999999999997,876.3720000000001
2021-07-25,5120003.729999225,-1801575.5281816644,5992618.738752594,1434336.1476859462,707253.9695680458,0.0,138.99999999999997,1061.5639999999999
2021-07-26,4106173.779999658,-1844767.1668036368,5989232.8785927,257283.4556195328,-983121.71072684,0.0,0.0,348.32000000000005
2021-07-27,3789523.629999583,-1871447.002749798,5985847.018432804,-429045.2626646364,-1076278.4453067824,0.0,0.0,0.0
2021-07-28,3967281.409999423,-1881773.4616257288,5982461.15827291,-406812.6918328503,-1003390.5543779944,0.0,0.0,2.6880000000000006
2021-07-29,4104951.5299996864,-1876274.31193976,5979075.298113016,72924.32318913432,-834397.048125296,0.0,86.19999999999999,302.98800000000006
2021-07-30,4691142.729999381,-1855828.833907428,5975689.437953119,507089.9844098477,1504795.4511331166,0.0,91.9,237.71999999999994
2021-07-31,4977498.0799996145,-1821640.912445841,5972303.577793226,515745.6493475164,1685138.3378302385,0.0,77.5,371.8120000000001
2021-08-01,5566202.849999429,-1775203.7155251878,5968917.717633329,87996.30608127662,707253.9695663248,0.0,104.69999999999999,575.7640000000001
2021-08-02,4458506.069999332,-1718256.8401870364,5965531.857473436,-469790.16867941694,-983121.7107248844,0.0,139.8,274.09200000000004
2021-08-03,3912977.5899994867,-1652737.0087853258,5962145.99731354,-808492.3399707247,-1076278.4453051465,0.0,179.5,144.956
2021-08-04,3644850.499999333,-1580723.572079371,5958760.137153645,-796672.3154893932,-1003390.5543757648,0.0,181.49999999999997,123.14399999999999
2021-08-05,3891990.0999996867,-1504380.2189481596,5955374.276993751,-573531.9238579029,-834397.0481233806,0.0,69.89999999999999,98.728
2021-08-06,4318905.729999642,-1425894.400949287,5951988.416833856,-391723.86895521474,1504795.4511345034,0.0,168.29999999999998,169.84799999999996
2021-08-07,4906611.3299995065,-1347416.050405045,5948602.556673961,-410885.9843713532,1685138.3378299824,0.0,90.39999999999999,459.984
2021-08-08,5348078.869999456,-1270997.201273234,5945216.696514066,-608987.8860358353,707253.9695660496,0.0,73.0,813.9040000000002
2021-08-09,4190667.359999693,-1198534.1114757976,5941830.836354172,-848757.3120588671,-983121.7107268889,0.0,62.7,328.74800000000005
2021-08-10,3848852.929999614,-1131713.4335905134,5938444.976194276,-1004922.2207099248,-1076278.4453056152,0.0,128.79999999999998,103.6
2021-08-11,3816993.869999667,-1071963.8888573928,5935059.116034382,-1037198.8946905416,-1003390.5543772222,0.0,112.69999999999999,50.372
2021-08-12,3743230.439999609,-1020414.7692707072,5931673.255874486,-976400.1553256252,-834397.0481226654,0.0,80.2,60.591999999999985
2021-08-13,4288508.7699997015,-977862.4271566444,5928287.395714591,-875746.438023745,1504795.4511358896,0.0,111.6,142.91199999999998
2021-08-14,4739353.98999983,-944745.7150138034,5924901.535554697,-784294.592388382,1685138.337829101,0.0,38.3,218.03599999999997
2021-08-15,5218617.299999131,-921131.115218465,5921515.675394801,-740755.6044099077,707253.9695705482,0.0,192.29999999999998,287.784
2021-08-16,4283965.919999535,-906708.0550113308,5920415.596947422,-748471.7181901673,-983121.710728893,0.0,44.800000000000004,119.67200000000001
2021-08-17,4968640.629999398,-900794.6429733008,5919315.518500044,-727439.5305060705,-1076278.445306102,0.0,142.7,48.66400000000001
2021-08-18,6729168.599997392,-902353.7954897028,5918215.440052664,-504187.01178053534,-1003390.5543766516,0.0,150.99999999999997,0.0
2021-08-19,6820173.569997518,-910019.4522194949,5917115.361605285,95884.80037628648,-834397.04812195,0.0,111.29999999999998,0.0
2021-08-20,8066090.199996104,-922132.31517836,5916015.2831579065,1079331.1028500728,1504795.451136957,0.0,159.1,0.0
2021-08-21,8445380.30999545,-936784.2935033316,5914915.204710526,2171868.8748865104,1685138.337831665,0.0,186.49999999999997,0.0
2021-08-22,9444696.819994144,-951870.6017637682,5913815.126263147,2899539.7136130105,707253.9695702731,0.0,171.49999999999997,0.0
2021-08-23,6801152.499997117,-965148.250012128,5912715.047815769,2863842.350775673,-983121.7107269376,0.0,151.09999999999997,0.0
2021-08-24,5980106.029997975,-974299.4840391764,5911614.969368389,2032858.3034613729,-1076278.4453065875,0.0,144.4,0.0
2021-08-25,5442102.179998741,-976998.5894767772,5910514.89092101,815506.1561623422,-1003390.5543781088,0.0,105.6,0.0
2021-08-26,5269166.57999889,-970980.3672899472,5909414.812473631,-172184.80263403262,-834397.0481266788,0.0,0.0,0.0
2021-08-27,6260602.179998029,-954108.5239767338,5908314.734026251,-500697.3466258164,1504795.4511380242,0.0,0.0,0.0
2021-08-28,6813763.039997732,-924442.1993318936,5907214.655578872,-194264.8248978441,1685138.337830783,0.0,0.0,0.0
2021-08-29,7619608.75999653,-880298.8789014132,5906114.577131494,326500.8551954505,707253.9695685522,0.0,0.0,0.0
2021-08-30,5274469.739998793,-820312.0069613388,5905014.498684114,574866.4181217046,-983121.710728942,0.0,0.0,0.0
2021-08-31,4485019.0299995635,-743481.7277357122,5903914.420236735,342074.1881246371,-1076278.445304952,0.0,0.0,0.0
2021-09-01,3295353.45999976,-649217.3350957283,5902814.341789356,-199214.2466735528,-1003390.5543758792,0.0,0.0,0.0
2021-09-02,3519852.7499994747,-537370.2007707375,5901714.263341976,-681718.9592214976,-834397.0481247634,0.0,0.0,0.0
2021-09-03,3904138.7699995534,-408256.1736326031,5900614.184894597,-842937.8437733692,1504795.4511397297,0.0,0.0,0.0
2021-09-04,4162658.8799999743,-262666.69266814366,5899514.106447219,-695707.525664607,1685138.3378305272,0.0,0.0,0.0
2021-09-05,3899221.429999902,-101868.12777725147,5898414.027999839,-463421.3388991132,707253.9695668314,0.0,0.0,0.0
2021-09-06,3884026.469999759,72410.8510076117,5897313.94955246,-373457.7353493325,-983121.7107263496,828614.5395164188,0.0,0.0
2021-09-07,3066740.2299998365,258003.78096679947,5896213.871105081,-494974.2016204512,-1076278.4453075605,0.0,0.0,0.0
2021-09-08,2797380.1399997957,452342.4008495396,5895113.792657701,-733093.0105245787,-1003390.5543773366,0.0,0.0,0.0
2021-09-09,3026363.669999764,652503.4534412565,5894013.714210322,-941991.6286343568,-834397.0481252483,0.0,0.0,0.0
2021-09-10,3333681.6299997093,855265.3436409668,5892913.635762944,-1035701.7117174568,1504795.4511407963,0.0,0.0,0.0
2021-09-11,3908405.5399999334,1057173.4453254233,5891813.557315564,-1015144.012700604,1685138.3378318409,0.0,0.0,0.0
2021-09-12,4335553.460000091,1254612.623481258,5890713.478868185,-927812.4047885058,707253.9695651104,0.0,0.0,0.0
2021-09-13,3358312.1599999075,1443885.3442254604,5889613.400420806,-826092.2128132101,-983121.710728354,0.0,0.0,0.0
2021-09-14,2803767.760000004,1621293.5893259898,5888513.321973426,-754956.9752541533,-1076278.445305907,0.0,0.0,0.0
2021-09-15,2675555.0399997314,1783222.677787895,5887413.243526047,-740740.621988439,-1003390.5543769504,0.0,0.0,0.0
2021-09-16,2662269.6599998027,1926225.0280742117,5886313.165078669,-750708.7503280095,-834397.0481233328,0.0,0.0,0.0
2021-09-17,2762674.7099997746,2047101.872552786,5885213.086631289,-653823.726745412,1504795.451134948,0.0,0.0,0.0
2021-09-18,3495368.769999746,2142980.9616498426,5884113.00818391,-257613.84635285605,1685138.33783221,0.0,0.0,0.0
2021-09-19,4175423.3399995635,2211388.3686215603,5883012.929736531,550042.3281254399,707253.9695648351,0.0,0.0,0.0
2021-09-20,3017715.949999863,2250312.6253340985,5881912.851289151,1639456.4414284888,-983121.7107263986,0.0,0.0,0.0
2021-09-21,2949708.869999644,2258259.582349429,5880812.772841772,2611938.516764041,-1076278.4453042715,0.0,0.0,0.0
2021-09-22,2939116.7099994565,2234296.5892631197,5879712.694394394,2990097.996855938,-1003390.5543763796,0.0,0.0,0.0
2021-09-23,3095270.2099997955,2178084.828933205,5878612.615947014,2531189.73407392,-834397.0481226173,0.0,0.0,0.0
2021-09-24,3640316.8999996614,2089898.9065077852,5877512.537499635,1434336.147687016,1504795.4511363343,0.0,0.0,0.0
2021-09-25,4085102.220000012,1970633.0846143991,5876412.459052256,257283.45561961175,1685138.3378313282,0.0,0.0,0.0
2021-09-26,4792069.209999702,1821793.862981947,5875312.380604876,-429045.2626646463,707253.9695616685,0.0,0.0,0.0
2021-09-27,3467787.179999727,1645478.9167588786,5874212.302157497,-406812.6918329076,-983121.7107284028,0.0,0.0,0.0
2021-09-28,3215471.169999707,1444342.7254128566,5873112.223710119,72924.3231899656,-1076278.4453047577,0.0,0.0,0.0
2021-09-29,2950781.4100001436,1221549.535743974,5872012.145262739,507089.98440906446,-1003390.5543759938,0.0,0.0,0.0
2021-09-30,3063084.1999999774,980714.6008032216,5870912.06681536,515745.649347275,-834397.0481207019,0.0,0.0,0.0
2021-10-01,3707400.3299997407,725834.9142089065,5869811.98836798,87996.30608122116,1504795.4511377206,0.0,0.0,0.0
2021-10-02,4352881.799999606,461210.909885886,5868711.909920601,-469790.168679358,1685138.337830447,0.0,0.0,0.0
2021-10-03,4874901.669999384,191360.81456785972,5867611.831473222,-808492.3399704068,707253.9695690585,0.0,0.0,0.0
2021-10-04,3492676.459999893,-79070.48070987622,5866511.753025843,-796672.3154907203,-983121.7107284272,0.0,0.0,0.0
2021-10-05,3446188.0199998915,-345406.02774073044,5865411.674578464,-573531.9238581603,-1076278.4453052438,0.0,0.0,0.0
2021-10-06,3335393.0799995847,-603032.8143993283,5864311.5961310845,-391723.8689548129,-1003390.5543774508,0.0,0.0,0.0
2021-10-07,3681148.610000245,-847497.009629151,5863211.517683705,-410885.9843712002,-834397.0481211868,0.0,0.0,0.0
2021-10-08,4214430.2600003565,-1074596.333185963,5862111.439236326,-608987.8860363034,1504795.451131553,0.0,0.0,0.0
2021-10-09,4549588.249999782,-1280467.479732678,5861011.360788946,-848757.3120596206,1685138.337830816,0.0,0.0,0.0
2021-10-10,4973733.039999463,-1461666.6313611865,5859911.282341568,-1004922.2207106146,707253.9695673377,0.0,0.0,0.0
2021-10-11,3776585.6699997955,-1615241.2425635934,5858811.203894189,-1037198.8946900882,-983121.710725835,1607522.0408844282,0.0,0.0
2021-10-12,3745051.2399995867,-1738791.473642306,5857711.1254468085,-976400.1553254784,-1076278.4453057298,0.0,0.0,0.0
2021-10-13,4075545.019999307,-1830519.878016845,5856611.04699943,-875746.4380238717,-1003390.5543752213,0.0,0.0,0.0
2021-10-14,4476464.209999419,-1889268.21057204,5855510.968552051,-784294.5923886278,-834397.0481247156,0.0,0.0,0.0
2021-10-15,5761164.269998817,-1914540.51195234,5854410.890104671,-740755.6044101886,1504795.4511332582,0.0,0.0,0.0
2021-10-16,6432363.129998586,-1906511.9308668869,5853310.811657293,-748471.7181898963,1685138.3378299344,0.0,0.0,0.0
2021-10-17,7044568.769997473,-1866023.0659493275,5852210.733209914,-727439.5305062004,707253.9695670627,0.0,0.0,0.0
2021-10-18,5522096.44999886,-1794559.9330141083,5851110.6547625335,-504187.01178042445,-983121.7107258592,0.0,0.0,0.0
2021-10-19,5466641.359999066,-1694219.9853280406,5850010.576315155,95884.80037739535,-1076278.445304077,0.0,0.0,0.0
2021-10-20,5688229.62999884,-1567664.9262326837,5848910.497867776,1079331.1028499252,-1003390.5543766784,0.0,0.0,0.0
2021-10-21,6247440.43999875,-1418061.348084367,5847810.419420396,2171868.874887305,-834397.0481240003,0.0,0.0,0.0
2021-10-22,6680383.7599981865,-1249010.502243179,5846710.340973018,2899539.713613436,1504795.4511343257,0.0,0.0,0.0
2021-10-23,7388529.21999759,-1064468.7456729664,5845610.262525639,2863842.3507749536,1685138.337829678,0.0,0.0,0.0
2021-10-24,7847449.459997015,-868660.4151481449,5844510.184078258,2032858.3034608655,707253.9695638958,0.0,0.0,0.0
2021-10-25,6136913.809998273,-665985.0456279839,5843410.105630879,815506.1561633582,-983121.7107278638,0.0,0.0,0.0
2021-10-26,6357708.199997964,-460920.9713480806,5842310.027183501,-172184.80263323212,-1076278.445306685,0.0,0.0,0.0
2021-10-27,6234419.599998334,-257927.4241160541,5841209.948736121,-500697.34662586334,-1003390.554378136,0.0,0.0,0.0
2021-10-28,6141109.219998668,-61347.27159480741,5840109.870288743,-194264.82489787723,-834397.0481232849,0.0,0.0,0.0
2021-10-29,6824365.089998247,124687.48133402714,5839009.791841364,326500.85519580974,1504795.451135712,0.0,0.0,0.0
2021-10-30,7903207.069997302,296345.3720347237,5837909.713393983,574866.4181211655,1685138.3378316176,0.0,0.0,0.0
2021-10-31,7910418.179996803,450178.3968059584,5836809.634946604,342074.1881243342,707253.9695636206,0.0,0.0,0.0
2021-11-01,6502495.859997557,583196.3764111968,5835709.556499226,-199214.24667369,-983121.7107259084,0.0,0.0,0.0
2021-11-02,6432443.44999688,692931.1761664237,5834609.478051846,-681718.9592213818,-1076278.4453050492,0.0,0.0,0.0
2021-11-03,4662905.069999374,777489.4147402496,5833509.399604468,-842937.8437736813,-1003390.55437775,0.0,0.0,0.0
2021-11-04,4634269.21999925,835592.5531691993,5832409.3211570885,-695707.5256652388,-834397.0481280137,0.0,0.0,0.0
2021-11-05,5217588.079999181,866603.5358748056,5831309.242709708,-463421.33889882,1504795.451136779,0.0,0.0,0.0
2021-11-06,5957121.5499982955,870539.4522833087,5830209.164262329,-373457.7353492676,1685138.337831361,0.0,0.0,0.0
2021-11-07,6808981.339997271,848069.9941727471,5829109.085814951,-494974.201619726,707253.9695633457,0.0,0.0,0.0
2021-11-08,4903645.56999899,800501.7932487148,5828009.007367571,-733093.0105240602,-983121.7107279126,-845599.979124067,0.0,0.0
2021-11-09,4558472.039999562,729749.0287250794,5826908.928920193,-941991.6286335428,-1076278.445305535,0.0,0.0,0.0
2021-11-10,4304390.29999963,638290.9891726661,5825808.8504728135,-1035701.7117176309,-1003390.5543771792,0.0,0.0,0.0
2021-11-11,4680754.569999618,529117.5500937635,5824708.772025433,-1015144.012700224,-834397.0481260984,0.0,0.0,0.0
2021-11-12,4979866.749999381,405663.7827390135,5823608.693578054,-927812.4047885678,1504795.4511384843,0.0,0.0,0.0
2021-11-13,5560659.379998988,271735.13508262363,5822508.615130676,-826092.212813402,1685138.3378304795,0.0,0.0,0.0
2021-11-14,5824139.769998421,131424.81810483048,5821408.536683296,-754956.975254432,707253.9695678441,0.0,0.0,0.0
2021-11-15,4630120.12999967,-10974.814400941086,5820308.458235917,-740740.6219886875,-983121.7107253204,0.0,0.0,0.0
2021-11-16,4506298.519999824,-151064.98927596823,5819208.379788538,-750708.7503281058,-1076278.445306022,0.0,0.0,0.0
2021-11-17,4383404.809999968,-284435.36464558885,5818108.301341158,-653823.7267454779,-1003390.5543767932,0.0,0.0,0.0
2021-11-18,4752830.469999491,-406759.00208115135,5817008.222893779,-257613.8463541537,-834397.048126583,0.0,0.0,0.0
2021-11-19,6089901.319999155,-513885.4683736491,5815908.144446401,550042.3281241191,1504795.4511395518,0.0,0.0,0.0
2021-11-20,7100770.729998336,-601930.1312028376,5814808.065999021,1639456.4414291529,1685138.3378302231,0.0,0.0,0.0
2021-11-21,7164273.659998515,-667357.8099982723,5813707.987551642,2611938.516763865,707253.9695675691,0.0,0.0,0.0
2021-11-22,7206046.839998515,-707059.0782921149,5812607.909104263,2990097.9968554163,-983121.7107273246,3009290.8606825075,0.0,0.0
2021-11-23,8519549.299997589,-718417.6835312361,5811507.830656883,2531189.7340727337,-1076278.445306508,0.0,0.0,0.0
2021-11-24,10750917.999995,-699367.7504524991,5810407.752209504,1434336.147686123,-1003390.5543782504,0.0,0.0,0.0
2021-11-25,3341118.0699995374,-648439.6599599401,5809307.673762125,257283.4556204566,-834397.0481246677,0.0,0.0,0.0
2021-11-26,3410799.9600000274,-564793.7417724573,5808207.595314746,-429045.26266465656,1504795.451133703,0.0,0.0,0.0
2021-11-27,3999208.809999194,-448241.18031527486,5807107.516867367,-406812.6918327214,1685138.3378299666,0.0,0.0,0.0
2021-11-28,4221122.199999729,-299251.8035863207,5806007.438419987,72924.3231904885,707253.969565848,0.0,0.0,0.0
2021-11-29,3786543.3599998998,-118948.6981481374,5804907.359972608,507089.984409134,-983121.7107253688,0.0,0.0,0.0
2021-11-30,3928726.509999686,90910.13592936736,5803807.281525229,515745.6493475949,-1076278.445304872,0.0,0.0,0.0
2021-12-01,4545548.569999477,327962.6140904993,5802707.20307785,87996.30608148151,-1003390.5543758364,0.0,0.0,0.0
2021-12-02,4705498.739999469,589285.1557989267,5801607.124630471,-469790.1686793286,-834397.0481227521,0.0,0.0,0.0
2021-12-03,5410680.409998631,871446.0784586847,5800507.046183092,-808492.3399698597,1504795.4511350894,0.0,0.0,0.0
2021-12-04,6048039.799998395,1170568.636492862,5799406.967735712,-796672.3154900834,1685138.3378297102,0.0,0.0,0.0
2021-12-05,6562323.259997741,1482402.3663284427,5798306.889288333,-573531.9238564393,707253.969564127,0.0,18.0,0.0
2021-12-06,4838947.910000051,1802401.2495590493,5797206.810840954,-391723.86895432585,-983121.7107273736,0.0,6.0,0.0
2021-12-07,4921168.999999772,2125807.091084509,5796106.732393575,-410885.9843715953,-1076278.445307463,0.0,0.0,0.0
2021-12-08,4642779.829999758,2447736.4282796024,5795006.653946196,-608987.886036096,-1003390.5543772936,0.0,12.0,0.0
2021-12-09,4894852.68999979,2763269.242273468,5793906.575498817,-848757.3120579037,-834397.0481220369,0.0,0.0,0.0
2021-12-10,5171852.9799995385,3067537.7333408264,5792806.497051437,-1004922.2207104524,1504795.4511364757,0.0,6.0,0.0
2021-12-11,6214678.779999307,3355813.4487119494,5791706.418604058,-1037198.894690297,1685138.337831024,0.0,18.0,0.0
2021-12-12,6225558.999999032,3623591.111452844,5790606.340156679,-976400.1553252971,707253.9695700714,0.0,18.0,0.0
2021-12-13,5035837.609999361,3866667.591474444,5789506.2617093,-875746.4380239991,-983121.7107293776,0.0,6.0,0.0
2021-12-14,4831658.89999936,4081214.581584489,5788406.183261921,-784294.5923888746,-1076278.4453058273,0.0,18.0,0.0
2021-12-15,5241095.6699997075,4263843.689632154,5787306.1048145415,-740755.6044118209,-1003390.5543769076,0.0,12.0,0.0
2021-12-16,5794479.639999691,4411662.828544497,5786206.026367162,-748471.7181900801,-834397.0481213215,0.0,18.0,0.0
2021-12-17,7571576.149998499,4522322.975458759,5785105.947919783,-727439.530506059,1504795.451137543,0.0,36.0,0.0
2021-12-18,8438603.689997584,4594054.574842238,5784005.869472404,-504187.0117807351,1685138.337831393,0.0,48.0,0.0
2021-12-19,7790570.40999699,4625693.074053222,5782905.791025025,95884.80037598086,707253.9695697962,0.0,60.0,0.0
2021-12-20,7648467.389998112,4616693.298605188,5781805.712577646,1079331.1028490409,-983121.7107274224,-2651468.5566523606,96.0,0.0
2021-12-21,7700197.339997925,4567132.59396968,5780705.6341302665,2171868.874886668,-1076278.4453063137,0.0,24.0,0.0
2021-12-22,8776099.759996494,4477702.876594095,5779605.555682887,2899539.7136132587,-1003390.5543765211,0.0,179.1,0.0
2021-12-23,11818245.569991829,4349691.9447531765,5778505.477235508,2863842.3507741946,-834397.0481260505,0.0,582.1,0.0
2021-12-24,7706458.54999646,4184954.595891074,5777405.398788129,2032858.303461322,1504795.451139248,0.0,402.20000000000005,0.0
2021-12-25,24435.259999999136,3985874.277722176,5776305.32034075,815506.1561634572,1685138.3378305114,0.0,125.29999999999998,0.0
2021-12-26,3170414.99999989,3755316.1623145975,5775205.241893371,-172184.8026339572,707253.9695680754,0.0,677.3000000000001,0.0
2021-12-27,3564352.2799997185,3496572.6730351737,5774105.163445991,-500697.3466255596,-983121.7107294266,-3315606.2430682066,823.1000000000001,0.0
2021-12-28,4935493.779998759,3213302.611408001,5773005.084998612,-194264.8248972948,-1076278.44530466,0.0,233.29999999999998,0.0
2021-12-29,6613445.899998007,2909465.122955494,5771905.006551233,326500.8551951158,-1003390.554376135,0.0,0.0,0.0
2021-12-30,8725579.32999791,2589249.8069381453,5770804.928103854,574866.418122376,-834397.048124135,0.0,0.0,0.0
2021-12-31,11208341.099994503,2257004.3140082564,5769704.849656475,342074.18812526885,1504795.4511403153,0.0,0.0,0.0
2022-01-01,3423317.059999401,1917160.7882054625,5768604.771209096,-199214.2466735132,1685138.337830255,0.0,0.0,0.0
2022-01-02,4227794.519998745,1574162.4960237034,5767504.692761716,-681718.9592214898,707253.9695663544,0.0,0.0,0.0
2022-01-03,3489472.269999288,1232391.9464950566,5766404.614314337,-842937.8437739932,-983121.710726834,0.0,0.0,0.0
2022-01-04,3661711.0599992867,896101.7439372153,5765304.535866958,-695707.5256635776,-1076278.4453072683,0.0,0.0,0.0
2022-01-05,4133939.8299987023,569349.3310867035,5764204.457419579,-463421.3388986574,-1003390.5543775924,0.0,0.0,0.0
2022-01-06,4281933.21999883,255936.6771594933,5763104.3789722,-373457.7353497548,-834397.0481246199,0.0,0.0,0.0
2022-01-07,4499185.109998422,-40644.15457378371,5762004.300524821,-494974.2016198479,1504795.4511413833,0.0,65.0,0.0
2022-01-08,4986734.479998199,-317258.75884938147,5760904.222077441,-733093.0105238176,1685138.3378321943,0.0,65.0,0.0
2022-01-09,4904569.069997582,-571170.8039430697,5759804.143630062,-941991.6286339652,707253.9695646334,0.0,75.0,0.0
2022-01-10,3936471.969998952,-800074.6068744957,5758704.065182683,-1035701.7117182944,-983121.7107268588,0.0,55.0,0.0
