ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER
2021-11-04,4394770.0800000485,-915044.7324302704,6125376.860120419,-413275.2760270813,-618927.7737515599,0.0,215.0,0.0,545.6
2021-11-05,4540943.360000022,-1004045.2306434338,6120841.486488096,-326872.03236607974,97713.58664840962,0.0,181.0,0.0,836.8000000000001
2021-11-06,4994757.2799997,-1087506.8881679163,6116306.112855771,-203656.2953129045,525748.1432497127,0.0,214.0,0.0,1075.2
2021-11-07,6827165.439998058,-1163977.1856271783,6111770.739223448,-68747.27356748217,1434972.7415320168,0.0,231.0,0.0,1001.2000000000002
2021-11-08,5115336.159999647,-1232208.7817448536,6107235.365591123,92528.22199509296,-173341.64312891936,290084.05368072254,261.0,0.0,857.6000000000001
2021-11-09,4678107.999999901,-1291194.268586655,6102699.991958798,300827.112692192,-569885.8677665474,0.0,228.0,0.0,916.8000000000001
2021-11-10,4182099.2000000775,-1340193.7504500777,6098164.618326475,536551.7617113877,-696279.1867889686,0.0,112.0,0.0,1140.8
2021-11-11,4232136.1600002665,-1378754.449554125,6093629.24469415,730259.3229631655,-618927.773749776,0.0,85.0,0.0,1107.3799999999999
2021-11-12,4391991.679999993,-1406721.7797350192,6089093.871061826,803922.5081428683,97713.58665095664,0.0,106.0,0.0,1310.3999999999994
2021-11-13,4888324.319999523,-1424241.5833153229,6084558.497429501,728969.3213473404,525748.1432509542,0.0,106.0,0.0,1121.5999999999997
2021-11-14,6109521.279998665,-1431753.4886292082,6080023.123797177,550544.231565438,1434972.7415332622,0.0,141.0,0.0,1092.7999999999997
2021-11-15,4696268.799999751,-1429975.6085772095,6075487.750164853,357132.92997574934,-173341.64312454764,0.0,131.0,0.0,937.5999999999999
2021-11-16,4439971.519999786,-1419881.0562901057,6070952.376532529,221855.60507675016,-569885.8677672222,0.0,104.0,0.0,972.7999999999998
2021-11-17,4368237.28000002,-1402666.994959323,6066417.002900206,162982.52715048325,-696279.1867882647,0.0,80.0,0.0,913.6
2021-11-18,4219289.279999912,-1379717.1580474298,6061881.629267881,149533.16635060514,-618927.7737523821,0.0,95.0,0.0,902.4
2021-11-19,4395009.279999815,-1352558.9669890758,6057346.255635557,136809.6969226822,97713.58665024812,0.0,124.0,0.0,1011.2
2021-11-20,4683153.279999946,-1322816.5305765248,6052810.882003233,95787.95431000086,525748.1432514577,0.0,29.0,0.0,910.1999999999997
2021-11-21,4770928.639999919,-1292160.9288752852,6048275.508370908,16081.040014248354,1434972.741533135,0.0,114.0,0.0,803.1999999999999
2021-11-22,4261992.000000334,-1262259.2613649876,6043740.134738584,-105817.22598885464,-173341.64312643767,780095.7611503244,70.0,0.0,816.0000000000001
2021-11-23,4165469.2800005116,-1234723.9717944465,6039204.76110626,-267961.9793391144,-569885.8677678972,0.0,102.0,0.0,673.5999999999999
2021-11-24,4579377.280000114,-1211063.9501856077,6034669.387473935,-447326.40673964255,-696279.1867898882,0.0,93.0,0.0,507.1999999999999
2021-11-25,1349511.2000000575,-1192638.8558685966,6030134.013841611,-588553.9176494816,-618927.7737505982,0.0,52.0,0.0,92.80000000000001
2021-11-26,2298439.680000095,-1180618.0062391586,6025598.640209287,-623180.9697548333,97713.58664814544,0.0,107.0,0.0,369.6
2021-11-27,2852195.0400001444,-1175945.0370478388,6021063.266576964,-517232.11698934936,525748.143251961,0.0,177.0,0.0,476.98000000000013
