ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER,REDEMPTION_COST_MY_MAGAZINE
2021-12-10,56248716.739969485,-25015728.70879425,82030726.15210772,16449545.124957658,14938208.213333402,0.0,392.20000000000005,313.068,1040.4,0.0
2021-12-11,61653632.099964805,-26951468.169287845,82032236.3105271,17334688.36233754,16431213.315135287,0.0,380.0,306.768,761.6000000000001,0.0
2021-12-12,77064342.10994647,-28747125.55707821,82033746.46894649,13003524.80894794,9243089.77312825,0.0,382.80000000000007,315.16799999999995,822.8000000000002,0.0
2021-12-13,61897083.879964985,-30355383.04161665,82035256.62736587,5667185.835149426,-7907117.051059077,0.0,376.20000000000005,313.88,700.4000000000001,0.0
2021-12-14,55630228.10997154,-31734758.991929177,82036766.78578526,-934606.9151940678,-11221225.374397796,0.0,370.4,314.04799999999994,516.8000000000002,0.0
2021-12-15,58755926.72996784,-32850700.29102069,82038276.94420464,-4011936.9707755074,-11060434.394688245,0.0,368.0000000000001,312.14400000000006,523.6000000000001,0.0
2021-12-16,57964174.03997057,-33676456.080992885,82039787.10262404,-3551026.1922237296,-10423734.48142276,0.0,381.6,315.6720000000002,448.80000000000007,0.0
2021-12-17,56650346.41996289,-34193709.48440296,82041297.26104343,-1931066.749816237,14938208.213345362,0.0,447.2,314.328,632.4000000000001,0.0
2021-12-18,58140970.439962246,-34392951.26560382,82042807.41946283,-1636346.213743307,16431213.315144168,0.0,441.6,311.66799999999995,597.72,0.0
2021-12-19,67145328.75995418,-34273587.23840144,82044317.57788222,-3078456.9976858515,9243089.773130195,0.0,452.4,322.392,510.00000000000006,0.0
2021-12-20,58136740.50996704,-33843779.255196296,82045827.7363016,-4478760.99191026,-7907117.051033867,22641203.00625045,439.8,321.8320000000001,414.80000000000007,0.0
2021-12-21,55471823.19996839,-33120027.588345725,82047337.89472099,-3890607.9037227375,-11221225.374405442,0.0,443.4000000000001,319.032,380.8,0.0
2021-12-22,55058589.3299686,-32126510.197804306,82048848.05314037,-1439431.1609246426,-11060434.394683933,0.0,912.5015660000001,315.28000000000003,333.20000000000005,0.0
2021-12-23,59527718.63996462,-30894201.54265252,82050358.21155976,406131.2171079923,-10423734.481472231,0.0,2409.628422,313.628,428.4000000000002,0.0
2021-12-24,50211330.12997574,-29459800.02656053,82051868.36997914,-1056891.1088849038,14938208.213361438,0.0,1301.8391579999998,289.8,278.80000000000007,0.0
2021-12-25,590835.0399999433,-27864498.680289425,82053378.52839854,-6092823.717910997,16431213.31513394,0.0,260.179518,60.059999999999995,13.600000000000001,0.0
2021-12-26,48065604.69997591,-26152638.118258003,82054888.68681793,-11738815.29471528,9243089.773112869,0.0,1952.663512,578.564,251.6,0.0
2021-12-27,48884635.15997382,-24370284.034020506,82056398.84523733,-13773218.568428878,-7907117.051059011,11326059.224535244,2670.3163099999997,37.211999999999996,326.40000000000003,0.0
2021-12-28,50031088.32997216,-22563773.43193857,82057909.00365672,-9920716.158828055,-11221225.3743776,0.0,2741.9611039999995,0.0,374.00000000000006,0.0
2021-12-29,52052620.65999098,-20778274.37777987,82059419.1620761,-1691152.878989835,-11060434.394679615,0.0,2927.240948,0.0,394.4,0.0
2021-12-30,58325620.519987196,-19056403.28050865,82060929.32049549,6596388.116098225,-10423734.481451685,0.0,1835.241632,0.0,401.2000000000001,0.0
2021-12-31,73982497.09999625,-17436941.620507773,82062439.47891487,10734800.774467424,14938208.213373397,0.0,1101.1000000000001,0.0,304.13,0.0
2022-01-01,45170438.77998758,-15953690.687574528,82063949.63733426,9183766.788030054,16431213.31513326,0.0,822.4507400000002,0.0,238.00000000000003,0.0
2022-01-02,66353032.0899859,-14634498.391762065,82065459.79575366,3518857.795028216,9243089.77309554,0.0,852.9848440000001,0.0,397.80000000000007,0.0
2022-01-03,60233195.03998412,-13500486.70355503,82066969.95417304,-3086850.477945,-7907117.051027592,0.0,864.4328179999999,0.0,13.600000000000003,0.0
2022-01-04,59747205.43998102,-12565501.938649785,82068480.11259243,-7793685.1111384975,-11221225.374411345,0.0,835.8144039999999,0.0,13.600000000000003,0.0
2022-01-05,64281863.8599805,-11835803.121106202,82069990.27101181,-9054433.090465754,-11060434.394697146,0.0,869.83843,0.0,217.59999999999997,0.0
2022-01-06,58463265.41998496,-11309996.252090529,82071500.4294312,-6503515.37728304,-10423734.48145766,0.0,848.1561179999999,0.0,516.8000000000002,0.0
2022-01-07,60711153.16998595,-10979214.704548918,82073010.5878506,-642057.6264231555,14938208.213385357,0.0,568.807654,0.0,584.8000000000002,0.0
2022-01-08,72899344.30998811,-10827538.388311822,82074520.74626999,7073170.146035315,16431213.315148288,0.0,546.94873,0.0,850.0000000000001,0.0
2022-01-09,83146465.50000325,-10832637.014479492,82076030.90468937,14115635.865688425,9243089.77307821,0.0,575.657264,0.0,802.4000000000001,0.0
2022-01-10,68104079.54999317,-10966615.95183527,82077541.06310877,17575667.782619968,-7907117.05102756,0.0,568.400932,0.0,639.1999999999999,0.0
2022-01-11,65660279.22000253,-11197037.01743552,82079051.22152816,15742639.821963243,-11221225.374392891,0.0,566.8627859999999,0.0,737.8000000000002,0.0
2022-01-12,75569904.08998989,-11488081.261445723,82080561.37994754,9486256.491349189,-11060434.394692834,0.0,573.057484,882.9799999999999,888.2500000000001,0.0
2022-01-13,82093034.31998678,-11801816.548766293,82082071.53836693,2047988.431056928,-10423734.48143711,0.0,562.2388820000001,884.324,1033.6000000000001,0.0
2022-01-14,95618096.58998476,-12099529.633778667,82083581.69678631,-2987719.5646023485,14938208.21332475,0.0,578.05737,893.8439999999999,1060.8000000000002,0.0
2022-01-15,108481462.17998566,-12343080.55769797,82085091.8552057,-4109855.9041012623,16431213.315147612,0.0,549.347636,876.8760000000001,1033.6000000000004,0.0
2022-01-16,89784862.55000652,-12496236.624953048,82086602.01362509,-2701023.6303714244,9243089.773080155,0.0,579.67664,874.3280000000001,822.8,0.0
2022-01-17,78595814.95000742,-12525943.947241727,82088112.17204449,-1529508.30462491,-7907117.051027527,10366839.92052126,582.57955,890.96,680.0000000000002,0.0
2022-01-18,76307919.25999686,-12403496.55663318,82089622.33046389,-2216525.62746454,-11221225.374374442,0.0,561.0891320000001,891.8559999999999,727.6000000000001,0.0
2022-01-19,90210826.81998213,-12105566.316678308,82091132.48888327,-3933088.705384479,-11060434.39468489,0.0,564.0624899999999,888.552,659.6000000000001,0.0
2022-01-20,87115691.46998684,-11615061.202498691,82092642.64730266,-4490452.582155969,-10423734.481429825,0.0,579.216894,891.3800000000001,537.2,0.0
2022-01-21,88273381.05998838,-10921784.842648655,82094152.80572204,-2782934.311396749,14938208.21333877,0.0,589.988842,731.22,659.6000000000001,0.0
2022-01-22,95245843.71998659,-10022876.353487866,82095662.96414143,-242335.4246482393,16431213.315137384,0.0,582.4811100000001,849.5480000000002,646.0,0.0
2022-01-23,105600238.13997947,-8923016.263687382,82097173.12256081,185096.3275459772,9243089.773043552,0.0,593.7128319999999,883.232,720.8000000000002,0.0
2022-01-24,83656722.07998742,-7634391.515783803,82098683.2809802,-3248782.7964316644,-7907117.051021287,0.0,569.0021059999999,883.9320000000001,510.0000000000001,0.0
2022-01-25,80329709.96998252,-6176419.925307867,82100193.4393996,-9111853.35258387,-11221225.37440818,0.0,574.297456,880.6,462.4000000000001,0.0
2022-01-26,99370526.95991312,-4575241.852276775,82101703.59781899,-13429377.63425521,-11060434.394680576,0.0,575.1089960000002,888.4959999999999,720.8000000000002,0.0
2022-01-27,100960630.00991005,-2862993.971566471,82103213.75623837,-12579853.144611578,-10423734.481422536,0.0,582.876806,890.5400000000002,700.4000000000001,0.0
2022-01-28,111008412.20989731,-1076886.7033421036,82104723.91465776,-6119107.767624173,14938208.213352788,0.0,572.503526,890.8760000000001,836.4000000000001,0.0
2022-01-29,114658431.52989994,741887.1179715721,82106234.07307716,2748608.581424219,16431213.315127157,0.0,545.867698,891.2120000000001,918.0000000000002,0.0
2022-01-30,122128415.99991564,2549379.579383957,82107744.23149654,9360416.005967887,9243089.773116771,0.0,559.7510219999999,910.6159999999999,700.4000000000001,0.0
2022-01-31,109785320.50993103,4300214.086211092,82109254.38991593,10633791.160819624,-7907117.051021255,0.0,557.06913,905.52,700.4,0.0
2022-02-01,132008790.52995457,5948970.808678353,82110764.54833531,6679592.321832156,-11221225.37438973,0.0,715.5372100000002,891.8279999999999,833.1000000000001,0.0
2022-02-02,117231286.57993916,7451589.30543447,82112274.70675471,130519.2320511628,-11060434.394698108,0.0,703.588798,870.9400000000002,569.9499999999999,0.0
2022-02-03,85153475.24995686,8766745.853237553,82113784.8651741,-5806864.791263667,-10423734.48141525,0.0,698.981428,852.9920000000003,663.7000000000002,0.0
2022-02-04,91088294.22994772,9857163.691616785,82115295.02359349,-8900234.960633762,14938208.213290123,0.0,725.318952,877.968,991.45,0.0
2022-02-05,107359523.89993238,10690816.327102551,82116805.18201287,-8243347.883773231,16431213.315136028,0.0,755.7396419999999,881.9720000000001,1367.8999999999999,0.0
2022-02-06,116912225.97994794,11241987.173738992,82118315.34043226,-3921344.884121,9243089.77309944,0.0,761.403176,895.8039999999999,1434.0,0.0
2022-02-07,94169363.77995488,11492153.038557902,82119825.49885164,3119221.50580968,-7907117.051021222,0.0,720.9865260000001,887.6560000000002,678.8000000000001,0.0
2022-02-08,91778360.60994723,11430664.16489813,82121335.65727103,10867118.28075296,-11221225.374397378,0.0,753.170341,794.22,549.4,0.0
2022-02-09,87953102.37994803,11055199.56492175,82122845.81569043,16449545.124955067,-11060434.394671954,0.0,951.083237,878.612,614.5500000000001,0.0
2022-02-10,87818818.35994901,10371983.024152232,82124355.97410983,17334688.36233727,-10423734.481451456,0.0,901.194359,879.7040000000001,636.1,0.0
2022-02-11,93418094.40993813,9395752.245513724,82125866.13252921,13003524.808947386,14938208.213306203,0.0,885.196197,879.004,711.1,0.0
2022-02-12,108476867.99993396,8149480.905198362,82127376.2909486,5667185.835155705,16431213.3151258,0.0,910.532001,874.804,723.75,0.0
2022-02-13,112330043.75996451,6663860.699856866,82128886.44936799,-934606.9151864476,9243089.773082113,0.0,898.509253,844.1999999999998,558.75,0.0
2022-02-14,70015840.09997274,4976557.554937257,82130396.60778737,-4011936.970766413,-7907117.05102119,0.0,834.101793,287.00000000000006,348.75,0.0
2022-02-15,73632207.3499633,3131262.8274401203,82131906.76620676,-3551026.1922174618,-11221225.374395631,0.0,836.253616,25.816000000000003,431.25,0.0
2022-02-16,63861606.55995811,1176566.3741620276,82133416.92462614,-1931066.7498234103,-11060434.394689484,0.0,933.723223,215.62800000000004,495.0,0.0
2022-02-17,61601533.30996159,-835316.4094725958,82134927.08304554,-1636346.2137254025,-10423734.481444173,0.0,885.3699049999999,229.29200000000006,356.25,0.0
2022-02-18,69355559.53995569,-2849927.198622236,82136437.24146493,-3078456.99768097,14938208.21331816,0.0,887.8090920000001,189.27999999999997,510.0,0.0
2022-02-19,77995185.30994377,-4812017.422135972,82137947.39988431,-4478760.991892361,16431213.31512512,0.0,867.350623,230.94400000000002,502.5,0.0
2022-02-20,87031508.38995722,-6667029.427150257,82139457.55830371,-3890607.903723064,9243089.773064785,0.0,831.9977350000001,258.16,521.25,0.0
2022-02-21,76331237.6499823,-8362563.747421605,82140967.7167231,-1439431.160935104,-7907117.051046333,10625496.255762486,821.0771179999999,210.33599999999998,487.5,0.0
2022-02-22,63910924.68995792,-9849790.56372274,82142477.87514248,406131.2171229754,-11221225.374403276,0.0,762.410711,149.54800000000003,315.0,0.0
2022-02-23,66274943.15995749,-11084765.145011414,82143988.03356187,-1056891.1088890552,-11060434.394707013,0.0,769.79115,153.86,375.0,0.0
2022-02-24,62376300.199965075,-12029609.939766675,82145498.19198126,-6092823.717908262,-10423734.481436884,0.0,673.899067,138.93599999999998,288.75,0.0
2022-02-25,67329327.92996117,-12653529.95709134,82147008.35040066,-11738815.29471408,14938208.213332178,0.0,809.442699,140.392,341.25,0.0
2022-02-26,74175478.80995367,-12933633.016038982,82148518.50882004,-13773218.56842741,16431213.315140149,0.0,929.549813,141.54,431.25,0.0
2022-02-27,89401989.87998992,-12855532.198253872,82150028.66723943,-9920716.158826947,9243089.773138002,0.0,876.967248,181.21600000000007,446.25,0.0
2022-02-28,69865410.80999076,-12413714.238855436,82151538.82565881,-1691152.8789947834,-7907117.051021126,0.0,949.9419330000001,80.02400000000002,347.25,0.0
2022-03-01,64927275.13996823,-11611664.440876242,82153048.9840782,6596388.11608892,-11221225.374384832,0.0,724.6852509999999,76.69200000000001,428.85,0.0
2022-03-02,74610284.99998838,-10461745.793757768,82154559.14249758,10734800.774466038,-11060434.394680856,0.0,724.128921,582.82037,619.2500000000001,0.0
2022-03-03,76086980.73998925,-8984837.103756854,82156069.30091698,9183766.788036477,-10423734.48148636,0.0,789.9846130000001,2730.3753500000003,1174.8999999999999,0.0
2022-03-04,83146210.76999182,-7209741.891915324,82157579.45933637,3518857.7950396272,14938208.213346198,0.0,907.3251559999999,2492.2446299999992,1813.9499999999998,0.0
2022-03-05,91764206.47000407,-5172386.376910588,82159089.61775577,-3086850.477941769,16431213.315139474,0.0,883.871721,2632.45302,2051.65,0.0
2022-03-06,111149613.67003657,-2914830.8423991,82160599.77617516,-7793685.11114619,9243089.773139946,0.0,882.5876630000001,2781.00906,2415.6999999999994,0.0
2022-03-07,87281663.49000347,-484123.9159045761,82162109.93459454,-9054433.090466743,-7907117.051046268,0.0,790.2381570000001,2581.2314799999995,1285.8,0.0
2022-03-08,83320156.19999623,2068966.3925265027,82163620.09301393,-6503515.377276056,-11221225.374392474,0.0,797.660541,1938.9501200000002,1360.8999999999996,0.0
2022-03-09,87565866.41999462,4691307.753758097,82165130.25143331,-642057.6264370835,-11060434.394694751,0.0,774.2447250000001,2143.35044,1521.3000000000002,0.0
2022-03-10,88545755.49999276,7328805.378396317,82166640.4098527,7073170.146037451,-10423734.481465807,0.0,692.867189,1404.5044599999997,1413.1000000000001,0.0
2022-03-11,97451777.28001024,9927810.37783842,82168150.5682721,14115635.865677731,14938208.213360216,0.0,685.0791449999998,1810.5958500000002,1644.1,0.0
2022-03-12,92344853.19000626,12436494.549631238,82169660.72669148,17575667.782619957,16431213.315129245,0.0,759.4206300000001,2476.4628300000004,1368.2999999999993,0.0
2022-03-13,108120136.50003505,14806152.913165098,82171170.88511087,15742639.821962824,9243089.773103343,0.0,733.063403,2391.01313,1545.9000000000003,0.0
2022-03-14,87401007.09000415,16992397.864351626,82172681.04353026,9486256.491342582,-7907117.051014851,0.0,729.492395,2134.9341999999992,1143.4,102.0
2022-03-15,80536900.42998804,18956212.4136806,82174191.20194966,2047988.4310485695,-11221225.374400118,0.0,753.534779,2505.2146199999997,1030.4,316.19999999999993
2022-03-16,69359500.80002823,20664834.507012475,82175701.36036904,-2987719.56460458,-11060434.39469044,0.0,420.80974999999995,1689.82809,719.4000000000001,1128.8000000000002
2022-03-17,66123460.95000538,22092449.7569968,82177211.51878843,-4109855.90409846,-10423734.481471786,0.0,753.5885280000001,2280.32977,782.5000000000001,2390.2
2022-03-18,72063773.52001427,23220675.86980944,82178721.67720781,-2701023.630382872,14938208.213372173,0.0,719.7231149999999,2688.5501999999997,799.6,3410.2000000000003
2022-03-19,80486042.9800346,24038828.4512241,82180231.8356272,-1529508.3046339848,16431213.31513812,0.0,730.186177,2994.66178,898.5000000000002,4488.0
2022-03-20,99388812.3701356,24543964.5199418,82181741.9940466,-2216525.627474726,9243089.77310529,0.0,751.447328,3034.5353499999997,1144.7,4702.200000000001
2022-03-21,78727362.11008836,24740706.74159264,82183252.15246598,-3933088.705380135,-7907117.051014818,0.0,749.7592790000002,2983.8292300000003,761.3000000000001,3335.3999999999996
2022-03-22,70317281.48003271,24640857.919148,82184762.31088537,-4490452.5821544565,-11221225.374407765,0.0,764.8916639999999,2422.63191,580.1000000000001,2944.399999999999
2022-03-23,67922194.07002164,24262821.437089834,82186272.46930476,-2782934.3113972023,-11060434.394707972,0.0,653.4790460000002,1569.3021099999999,565.7,2696.1999999999994
2022-03-24,67626259.72000402,23630848.97187275,82187782.62772414,-242335.4246451375,-10423734.481451236,0.0,720.6757430000001,1186.95484,451.80000000000007,3226.5999999999995
2022-03-25,72697346.58001806,22774141.681717392,82189292.78614353,185096.3275274276,14938208.213311572,0.0,685.7759229999999,1191.0707,807.5,3729.7999999999997
2022-03-26,77867065.61002983,21725835.130503383,82190802.94456293,-3248782.7964202706,16431213.315143593,0.0,736.647499,1191.11547,725.0000000000001,3920.2000000000007
2022-03-27,98604951.73013517,20521901.2643802,82192313.10298231,-9111853.352583298,9243089.77308796,0.0,758.9891180000001,1204.00278,965.8000000000001,4321.400000000001
2022-03-28,76471672.70007733,19200002.760205597,82193823.26140171,-13429377.634256486,-7907117.051014786,0.0,775.2315679999999,1190.12685,809.3000000000001,2563.5999999999995
2022-03-29,71570025.53005727,17798335.947462477,82195333.4198211,-12579853.144599544,-11221225.374389311,0.0,720.9917660000001,1046.12375,777.5,2580.6
2022-03-30,77374819.55993572,16354498.251808174,82196843.57824048,-6119107.767620232,-11060434.394678185,0.0,693.4576499999998,1189.6076399999997,1608.1,2832.2000000000003
2022-03-31,82203637.95991763,14904414.735231552,82198353.73665987,2748608.581425392,-10423734.481430683,0.0,670.645954,1192.92634,3415.2999999999993,2883.2000000000003
2022-04-01,91354016.5098981,13481355.866583254,82199863.89507926,9360416.005969273,14938208.21332559,0.0,1003.683923,1103.41067,4980.3,3519.000000000001
2022-04-02,98039251.65988182,12115075.231684672,82201374.05349864,10633791.160814991,16431213.315142917,0.0,1034.066167,1186.5730499999997,5755.299999999999,3521.1533333333346
2022-04-03,117773760.11987653,10831091.598185802,82202884.21191804,6679592.321841436,9243089.773070632,0.0,1022.217459,1214.4614900000001,6340.400000000001,3889.6000000000013
2022-04-04,92556039.44990863,9650134.729790663,82204394.37033743,130519.23206693809,-7907117.05103993,0.0,1016.719554,1207.0536599999998,3562.2,2301.7999999999997
2022-04-05,86007450.9299142,8587768.759268213,82205904.52875681,-5806864.791253363,-11221225.374413662,0.0,1000.0201830000001,1195.6493200000002,3106.0,2366.3999999999996
2022-04-06,74717799.19995639,7654200.961916874,82207414.68717621,-8900234.960635865,-11060434.394695714,0.0,1048.0399219999997,1187.75512,2887.6,2026.3999999999996
2022-04-07,73673572.12995426,6854277.612283674,82208924.8455956,-8243347.88377302,-10423734.481436662,0.0,1027.515224,1185.77277,2778.0,2101.2000000000003
2022-04-08,77021178.06995045,6187662.453907843,82210435.00401498,-3921344.884118911,14938208.213339608,0.0,1037.8264479999998,1191.86354,3177.0,2597.6000000000004
2022-04-09,84613234.1199452,5649187.362186387,82211945.16243437,3119221.505812162,16431213.31514224,0.0,1001.6190740000003,1197.80095,3559.0,2788.0
2022-04-10,100970224.59994908,5229359.222668363,82213455.32085375,10867118.280740608,9243089.773124576,0.0,1007.7952999999999,313.87596999999994,3460.0,2985.2
2022-04-11,80597870.50997014,4915002.058278622,82214965.47927316,16449545.124962846,-7907117.051065075,0.0,1032.057129,3314.1920000000005,2435.0,1982.1999999999998
2022-04-12,72768675.4599535,4690009.177305332,82216475.63769254,17334688.362337455,-11221225.374395218,0.0,983.6329069999999,1893.6119999999999,2275.0,1696.5999999999997
2022-04-13,71097947.67995524,4536176.713512251,82217985.79611193,13003524.80894396,-11060434.394691402,0.0,1036.258561,1497.5240000000001,2175.0,1730.6
2022-04-14,70868395.37995683,4434087.498415892,82219495.95453131,5667185.835147323,-10423734.48141611,0.0,974.3979819999997,1501.276,2490.0,2094.3999999999996
2022-04-15,77673445.88995,4364012.818661019,82221006.1129507,-934606.9152025316,14938208.213351564,0.0,1001.0051619999999,1498.504,2820.0,2363.0000000000005
2022-04-16,85008371.60994068,4306799.311504882,82222516.27137008,-4011936.97076873,16431213.315141564,0.0,1023.7739329999999,1497.6919999999998,2775.0,2206.6000000000004
2022-04-17,62620165.429962106,4244709.046371707,82224026.42978948,-3551026.192219994,9243089.77312652,0.0,980.4543920000001,1487.1079999999997,1390.0,1203.6
2022-04-18,67565548.53995846,4162182.7028475297,82225536.58820887,-1931066.7498221935,-7907117.051039864,0.0,969.329348,1505.4480000000003,1545.0,1360.0
2022-04-19,65251278.6599619,4046498.62341769,82227046.74662827,-1636346.2137333164,-11221225.374402858,0.0,970.282498,1502.592,1720.0,1567.4
2022-04-20,63094003.969984084,3888304.299337326,82228556.90504766,-3078456.9976904974,-11060434.394687086,0.0,1003.328539,1494.4720000000004,1375.0,1730.6000000000001
2022-04-21,63987960.689982206,3682001.415932857,82230067.06346704,-4478760.991903944,-10423734.481465586,0.0,997.560846,1499.792,1285.0,1832.5999999999997
2022-04-22,66639403.98998441,3425970.790955806,82231577.22188643,-3890607.903723588,14938208.213293022,0.0,1004.269325,1489.46,1545.0,2250.8
2022-04-23,71406971.20998938,3122629.215615996,82233087.38030581,-1439431.160924113,16431213.315131336,0.0,1044.3939819999998,1473.8360000000002,1640.0,2322.1999999999994
2022-04-24,89524718.78000651,2778316.1674554264,82234597.5387252,406131.21711875545,9243089.773089916,0.0,987.2500800000001,2466.2640899999997,1920.0,2631.5999999999995
2022-04-25,71320710.31998846,2403014.4111191127,82236107.69714458,-1056891.1088917945,-7907117.05106501,0.0,989.7124530000003,2460.3418800000004,1730.0,1754.4
2022-04-26,65729278.569981866,2009914.438376844,82237617.85556398,-6092823.717908647,-11221225.374401111,0.0,1004.019684,2432.45792,1540.0,1880.1999999999998
2022-04-27,68523113.28999616,1614838.3260084435,82239128.01398337,-11738815.294711042,-11060434.394682774,0.0,1000.8643420000001,2443.80001,1450.0,1948.2
2022-04-28,71927923.16999759,1235543.721119263,82240638.17240277,-13773218.568426987,-10423734.481445031,0.0,974.451098,2433.0478899999994,1445.0,2261.0
2022-04-29,75917625.02999403,890933.1262237193,82242148.33082215,-9920716.158838931,14938208.21330498,0.0,1003.8075700000003,2430.4082600000006,1620.0,2237.2000000000003
2022-04-30,82748211.6599878,600197.2977880939,82243658.48924154,-1691152.8789790191,16431213.315130658,0.0,985.10863,2434.55598,1940.0,2532.9999999999995
2022-05-01,104777845.30998816,381924.2652968744,82245168.64766093,6596388.116089589,9243089.773091866,0.0,1087.1612890000001,3628.435159999999,2080.0,2577.2
2022-05-02,81619280.62998696,253207.126960648,82246678.80608031,10734800.774463195,-7907117.051033592,0.0,1051.6797980000001,3626.3755800000004,268.0,1785.0
2022-05-03,78461212.15999438,228784.316421482,82248188.9644997,9183766.788030306,-11221225.37440876,0.0,1145.3659599999999,3899.5769400000004,529.5,1784.9999999999998
2022-05-04,86085494.56999785,320245.435838294,82249699.1229191,3518857.795024718,-11060434.394700307,0.0,1203.2148119999997,3527.0256600000002,3216.5,3090.6
2022-05-05,84943663.35999636,535334.0191878608,82251209.28133848,-3086850.477936437,-10423734.481451008,0.0,1216.3889449999997,3557.781199999999,4520.5,2947.7999999999997
2022-05-06,90084017.36999576,877375.7712136272,82252719.43975787,-7793685.111137965,14938208.213316936,0.0,1213.810215,3543.29225,5964.5,3413.6000000000004
2022-05-07,97027895.40999019,1344856.9998597666,82254229.59817725,-9054433.090464482,16431213.315145684,0.0,1270.093697,3535.545979999999,5834.0,3158.6
2022-05-08,89913600.55999306,1931173.23645861,82255739.75659664,-6503515.377274761,9243089.773074536,0.0,1207.907151,3528.9882500000003,4787.0,2424.2000000000007
2022-05-09,93608680.5800202,2624562.560144523,82257249.91501604,-642057.626434594,-7907117.051033559,0.0,1217.522294,2094.2624000000005,4328.5,2349.3999999999996
2022-05-10,85403597.51000059,3408232.079180205,82258760.07343543,7073170.146039103,-11221225.374390312,0.0,1139.478144,2066.4484700000003,4388.65,2282.533333333333
2022-05-11,83442688.24000412,4260679.560833577,82260270.23185481,14115635.865684813,-11060434.39467415,0.0,1141.638995,2044.8692799999997,3900.5,2179.3999999999996
2022-05-12,84834351.26000555,5156205.547125326,82261780.39027421,17575667.7826267,-10423734.481430462,0.0,1166.53509,2086.9639899999997,4443.0,2757.4
2022-05-13,89909734.05000618,6065604.658549603,82263290.5486936,15742639.821968231,14938208.213333018,0.0,1144.402991,2070.0758199999996,5038.0,2967.633333333333
2022-05-14,92054637.25000341,6957018.386890536,82264800.70711298,9486256.4913599,16431213.315145005,0.0,1181.357155,2080.3116199999995,4891.5,2794.233333333333
2022-05-15,113907323.41000248,7796925.7217538785,82266310.86553237,2047988.4310471108,9243089.773076482,0.0,1240.150286,2091.9356399999997,5691.3,3039.600000000001
2022-05-16,91972731.52999757,8551242.64262908,82267821.02395175,-2987719.56460557,-7907117.051033528,0.0,1214.3133070000001,2653.94556,3843.0,2050.2
2022-05-17,81718122.54999003,9186497.021598792,82269331.18237114,-4109855.904103948,-11221225.374371864,0.0,1169.6582389999999,2893.60233,3100.5,1932.3333333333333
2022-05-18,83620890.66994788,9671041.978668004,82270841.34079053,-2701023.630383054,-11060434.394688047,0.0,1188.3079169999999,3265.3829400000004,3270.5,1322.5999999999997
2022-05-19,86775407.52994297,9976268.343803126,82272351.49920993,-1529508.3046195726,-10423734.481423171,0.0,1088.1032289999998,3507.4964590000004,3908.25,1900.6000000000001
2022-05-20,92727414.47993943,10077775.702227246,82273861.65762933,-2216525.627475376,14938208.213344978,0.0,1111.6573180000003,3562.412678,4366.5,2008.833333333333
2022-05-21,97434349.77992675,9956461.595171034,82275371.81604871,-3933088.705382931,16431213.315134777,0.0,1144.7965480000003,3555.7949279999993,3711.1,2145.4
2022-05-22,119029248.64990304,9599489.837073572,82276881.9744681,-4490452.582160482,9243089.77303988,0.0,1120.26692,3601.72896,4037.5,2245.1333333333328
2022-05-23,94333322.17993772,9001101.576613804,82278392.13288748,-2782934.3113957443,-7907117.051027287,0.0,1082.683404,3609.2876969999998,3393.5,1456.0499999999997
2022-05-24,87602669.02994499,8163236.61238207,82279902.29130687,-242335.42464926827,-11221225.3744056,0.0,1072.9328519999997,3527.816129,3272.5,1551.5333333333333
2022-05-25,99993228.05994321,7095937.48121033,82281412.44972625,185096.32752372607,-11060434.394683735,0.0,1084.760796,3598.407656,3813.0,2016.1999999999998
2022-05-26,105411702.87993233,5817514.83259009,82282922.60814564,-3248782.796421824,-10423734.481472649,0.0,1241.984096,3632.6366779999994,4703.0,2591.3666666666672
2022-05-27,117688828.33991453,4354459.422886271,82284432.76656504,-9111853.35258273,14938208.213358993,0.0,709.976019,4138.694606999999,4696.0,3246.716666666667
2022-05-28,109587564.59992762,2741093.51392426,82285942.92498443,-13429377.63425501,16431213.315143652,0.0,717.599965,4058.6840169999996,4717.5,3066.7999999999997
2022-05-29,100666862.20994122,1018962.3257290056,82287453.08340381,-12579853.1446112,9243089.773113096,0.0,657.9293320000002,2960.4726380000006,3979.5,2550.566666666666
2022-05-30,99334349.20994234,-764025.7590560595,82288963.2418232,-6119107.767626625,-7907117.051002077,6345126.797235185,672.4260310000001,2939.8718269999995,3220.5,367.2
2022-05-31,90813176.99995682,-2554693.5537087354,82290473.40024258,2748608.5814163075,-11221225.374387152,0.0,253.83064799999994,2955.6047439999998,3631.5,149.6
2022-06-01,79773074.73998755,-4295899.620227027,82291983.55866198,9360416.005977605,-11060434.394701265,0.0,1304.2437430000002,3966.8018869999996,2968.6,183.60000000000002
2022-06-02,79328739.3999893,-5928021.507392694,82293493.71708137,10633791.16081576,-10423734.48146536,0.0,1370.802019,3911.06091,2745.65,81.6
2022-06-03,84741708.08998452,-7390579.796282961,82295003.87550075,6679592.321830343,14938208.21329633,0.0,1346.484918,5581.402676999998,3675.0,183.6
2022-06-04,88030088.47998644,-8623959.684982585,82296514.03392015,130519.23205788684,16431213.315133424,0.0,1350.917199,5667.077208,4039.0,122.39999999999998
