ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER
2021-10-17,11610061.439999083,-4187949.331995496,14831624.589451063,-118250.36709121958,1413435.9280859714,0.0,0.0,0.0,0.0
2021-10-18,9153046.879999734,-4020024.521147966,14811311.201235743,-371511.2362139333,-2039193.924627148,0.0,0.0,0.0,0.0
2021-10-19,9502356.159999896,-3847109.6224927534,14790997.813020429,-294090.09345453134,-2459090.001009542,0.0,0.0,0.0,0.0
2021-10-20,12386946.239999143,-3676307.9339269167,14770684.424805105,368843.3666196527,-1973342.9778934044,0.0,0.0,0.0,0.0
2021-10-21,12987566.399999145,-3514146.270317869,14750371.036589785,1517931.064843543,-1491457.3107866603,0.0,0.0,0.0,0.0
2021-10-22,13948315.039998582,-3366438.148538542,14730057.64837446,2543699.228947783,3415753.9732803875,0.0,0.0,0.0,0.0
2021-10-23,13558264.479998754,-3238170.251343306,14709744.26015914,2657164.808184199,3133894.31295388,0.0,0.0,0.0,0.0
2021-10-24,14419608.959999053,-3133414.341384734,14689430.871943817,1528436.8408720728,1413435.9280784938,0.0,0.0,0.0,0.0
2021-10-25,12014920.320000023,-3055266.0903543527,14669117.483728496,-316124.17835383746,-2039193.9246321693,0.0,0.0,0.0,0.0
2021-10-26,12364075.039999638,-3005811.560617758,14648804.095513178,-1768318.7888485717,-2459090.001016197,0.0,0.0,0.0,0.0
2021-10-27,11020930.240000216,-2986121.3471580395,14628490.707297854,-1951575.6934385975,-1973342.9778966429,0.0,0.0,0.0,0.0
2021-10-28,11640796.800000131,-2996271.6753078494,14608177.319082534,-927329.9369758572,-1491457.3107851355,0.0,0.0,0.0,0.0
2021-10-29,12423035.99999937,-3035391.072662276,14587863.930867216,323042.870479865,3415753.973282861,0.0,0.0,0.0,0.0
2021-10-30,13284104.479999484,-3101730.608796252,14567550.542651892,668168.563665013,3133894.3129585483,0.0,0.0,0.0,0.0
2021-10-31,12085016.96000004,-3192755.1389458464,14547237.154436572,-271886.2410799906,1413435.9280788267,0.0,0.0,0.0,0.0
2021-11-01,9718570.880000658,-3305252.510824494,14526923.766221251,-1838910.8439405344,-2039193.9246269152,0.0,0.0,0.0,0.0
2021-11-02,9636278.72000074,-3435457.3077588337,14506610.37800593,-2891124.351951606,-2459090.0010121483,0.0,0.0,0.0,0.0
2021-11-03,8098977.120000367,-3579185.414390426,14486296.989790613,-2714825.423428426,-1973342.9778953749,0.0,0.0,308.58799999999997,0.0
2021-11-04,8413848.960000312,-3731975.508490611,14465983.60157529,-1530712.086730423,-1491457.3107954802,0.0,0.0,310.24000000000007,0.0
2021-11-05,9764736.47999942,-3889233.506134063,14445670.213359969,-215970.24877267037,3415753.973284852,0.0,0.0,305.816,0.0
2021-11-06,10060527.519999156,-4046376.017254917,14425356.825144649,454374.40691789874,3133894.3129580417,0.0,0.0,307.916,0.0
2021-11-07,11942034.239998618,-4198969.00071094,14405043.436929328,372152.186189587,1413435.9280791602,0.0,0.0,313.12399999999997,0.0
2021-11-08,10104621.279999658,-4342858.036768834,14384730.048714004,31720.81966871642,-2039193.9246319372,-500818.81631768186,0.0,314.71999999999997,0.0
2021-11-09,10595776.159999436,-4474286.951600111,14364416.660498686,-10801.476499278417,-2459090.0010134517,0.0,0.0,314.7200000000001,0.0
2021-11-10,10831034.879999494,-4590001.922566347,14344103.272283366,381867.359383706,-1973342.9778954412,0.0,0.0,315.30800000000005,0.0
2021-11-11,11485703.199999606,-4687338.652293295,14323789.884068042,906095.8533372368,-1491457.3107911872,0.0,0.0,312.956,0.0
2021-11-12,12350863.839998921,-4764290.709939183,14303476.495852724,1179035.9351030977,3415753.973287808,0.0,0.0,313.712,0.0
2021-11-13,12638120.959998762,-4819557.68490493,14283163.1076374,1077942.3489448389,3133894.3129556337,0.0,0.0,312.45199999999994,0.0
2021-11-14,14345567.359998252,-4852572.365990437,14262849.71942208,753236.3955635114,1413435.9280864594,0.0,0.0,318.94800000000004,0.0
2021-11-15,12121029.439998863,-4863506.73219683,14242536.33120676,391476.1103102334,-2039193.924626019,0.0,0.0,316.568,0.0
2021-11-16,11598539.35999892,-4853257.104581791,14222222.942991436,47671.877037344566,-2459090.001014754,0.0,0.0,310.71599999999995,0.0
2021-11-17,11580437.439998962,-4823409.347327541,14201909.554776115,-266915.86710574955,-1973342.9778941732,0.0,0.0,313.48800000000006,0.0
2021-11-18,11630853.439998634,-4776185.506734602,14181596.1665608,-394028.6039293214,-1491457.3107924298,0.0,0.0,309.6520000000001,0.0
2021-11-19,12761183.839998383,-4714373.727228053,14161282.778345477,-41800.365058314645,3415753.9732897994,0.0,0.0,312.25600000000003,0.0
2021-11-20,13079213.119997755,-4641243.673018114,14140969.390130157,910115.085945579,3133894.3129551266,0.0,0.0,5.152000000000002,0.0
2021-11-21,13806119.839997474,-4560450.004418448,14120656.001914836,2098463.3637351985,1413435.9280867928,0.0,0.0,311.6400000000001,0.0
2021-11-22,12860418.719998129,-4475926.702422193,14100342.613699513,2753175.694262968,-2039193.9246310408,4170407.546854357,0.0,311.612,0.0
