ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER
2021-08-31,12459420.159998735,1096390.1144621312,10018521.174067449,407134.2016188317,-770184.9644516234,0.0,2475.9836299999993,0.0,335.0
2021-09-01,11113986.399999471,1121370.0471857616,10017418.229297249,96614.0474846356,-964707.6266705,0.0,2693.7297400000007,0.0,349.75
2021-09-02,10806158.079999637,1142492.3072041485,10016315.284527048,-154908.37027969648,-741913.1783598901,0.0,2587.8906599999996,0.0,321.0
2021-09-03,11236353.759999823,1158710.3220303296,10015212.339756845,-235095.5445298367,-34992.17556090934,0.0,2684.0123300000005,0.0,366.75
2021-09-04,11018166.559999857,1169096.6837353278,10014109.394986644,-166272.1308517364,742757.4912517624,0.0,2627.1565500000006,0.0,453.25
2021-09-05,10859323.040000072,1172856.2673041164,10013006.450216444,-54091.07223636335,1816849.9677552031,0.0,2595.9026700000004,0.0,368.25
2021-09-06,11680058.71999923,1169336.1347797092,10011903.505446244,11999.6070329354,-47809.51395638116,599896.5567455505,2512.47513,0.0,67.25
2021-09-07,10381379.359999869,1158032.2627561698,10010800.560676044,18894.07580784915,-770184.9644541373,0.0,2614.7237900000005,0.0,32.5
2021-09-08,11119653.59999871,1138593.2020655342,10009697.615905844,11676.29214222617,-964707.626671934,0.0,2731.5134099999996,0.0,13.5
2021-09-09,11452171.039998703,1110820.8400022374,10008594.671135643,32277.123858128158,-741913.178362428,0.0,2431.1830200000004,0.0,9.5
2021-09-10,12055889.759998245,1074668.4859433875,10007491.72636544,80225.14101860492,-34992.17556156855,0.0,2596.19695,0.0,22.0
2021-09-11,12999967.999997715,1030236.5399281837,10006388.78159524,126157.61046607592,742757.491248306,0.0,2715.9907000000007,0.0,26.5
2021-09-12,16294362.879995963,977766.0304414006,10005285.83682504,151286.21841791552,1816849.967754821,0.0,2612.7051799999995,0.0,0.0
2021-09-13,12753518.39999819,917630.3223386426,10004182.89205484,164627.52852915242,-47809.513958364136,0.0,2564.98697,0.0,0.0
2021-09-14,11544837.119998416,850325.2992411165,10003079.94728464,181605.73024196792,-770184.9644511648,0.0,1986.81774,0.0,0.0
2021-09-15,10621090.87999897,776458.3177082444,10001977.00251444,194125.97353945335,-964707.6266711956,0.0,2522.17209,0.0,0.0
2021-09-16,10987324.479998635,696736.2144197295,10000874.05774424,171999.7493999846,-741913.1783606483,0.0,2578.8006299999997,0.0,0.0
2021-09-17,11043532.799998604,611952.6240376788,9999771.112974036,98461.10646209693,-34992.175564186844,0.0,2404.84365,0.0,0.0
2021-09-18,11791790.87999821,522974.8361793762,9998668.168203836,-338.54025350085595,742757.4912480837,0.0,2791.8936500000004,0.0,0.0
2021-09-19,14804433.919996288,430730.3869318666,9997565.223433636,-71576.28683905928,1816849.9677544693,0.0,2932.65409,0.0,0.0
2021-09-20,11799445.279998945,336193.5455616664,9996462.278663436,-89858.36398600426,-47809.51395836518,0.0,2756.60408,0.0,0.0
2021-09-21,10663517.599999396,240371.8224633756,9995359.333893236,-94526.9131510888,-770184.9644501676,0.0,2130.74736,0.0,0.0
2021-09-22,8500899.360000093,144292.59178766856,9994256.389123036,-162004.3169128142,-964707.6266718002,0.0,2564.4060100000006,0.0,0.0
2021-09-23,9102509.439999979,48989.89325998715,9993153.444352835,-325950.99297647167,-741913.1783610274,0.0,2388.328610000001,0.0,0.0
2021-09-24,8706920.48000006,-44508.54616956606,9992050.499582632,-517029.73087758967,-34992.175563128345,0.0,1742.5611399999998,0.0,0.0
2021-09-25,9522551.999999732,-135194.04784531685,9990947.554812431,-589576.1313278965,742757.4912497342,0.0,1785.5691399999998,0.0,0.0
2021-09-26,12271854.239997586,-222089.4618005644,9989844.610042231,-429782.1610499602,1816849.9677540571,0.0,1682.3884000000003,0.0,0.0
2021-09-27,10012470.399999434,-304261.38304358604,9988741.665272033,-61495.79960089937,-47809.51396034815,0.0,1793.1064099999996,0.0,0.0
2021-09-28,8943279.519999813,-380832.090678584,9987638.720501833,344252.9832147862,-770184.9644509258,0.0,1897.93978,0.0,0.0
2021-09-29,8487905.280000104,-450991.1857018035,9986535.775731632,575579.8334300491,-964707.626671062,0.0,1926.0362399999997,0.0,0.0
2021-09-30,8743459.20000006,-514006.8859241804,9985432.830961432,524267.45865095727,-741913.1783592477,0.0,1725.69213,0.0,0.0
2021-10-01,9164370.240000056,-569236.9138370997,9984329.88619123,255994.9027412852,-34992.17556206961,0.0,752.0,0.0,0.0
2021-10-02,9862664.95999945,-616138.8867819047,9983226.94142103,-46604.457088840885,742757.4912513846,0.0,722.0,0.0,0.0
2021-10-03,12326675.199997518,-654280.0900285455,9982123.99665083,-218033.6754078881,1816849.9677557703,0.0,758.0,0.0,0.0
2021-10-04,9917073.759999625,-683346.4841847586,9981021.05188063,-213498.70318857205,-47809.51396133993,0.0,824.0,0.0,0.0
2021-10-05,8910468.639999738,-703150.7705426891,9979918.10711043,-108554.62071281431,-770184.9644516842,0.0,652.0,0.0,0.0
2021-10-06,8815373.759999689,-713639.3134900825,9978815.162340228,-12522.945235296324,-964707.6266724956,0.0,831.0,0.0,0.0
2021-10-07,9017575.039999504,-714897.6997773346,9977712.217570027,20719.02820513869,-741913.1783617856,0.0,720.0,0.0,0.0
2021-10-08,8968855.51999999,-707154.7019808844,9976609.272799823,13646.862610632954,-34992.17556640565,0.0,500.0,0.0,0.0
2021-10-09,9442099.839999191,-690784.4094105395,9975506.328029623,17447.377391599814,742757.4912511625,0.0,535.0,0.0,0.0
2021-10-10,11616766.399997741,-666306.2952315782,9974403.383259423,54453.389592899504,1816849.967755389,0.0,494.0,0.0,0.0
2021-10-11,10294247.999999175,-634383.0045595843,9973300.438489225,105272.05356000084,-47809.51395562638,182943.7632010015,597.0,0.0,0.0
2021-10-12,9022506.239999719,-595815.6752502653,9972197.493719025,141314.69478217678,-770184.9644524424,0.0,636.0,0.0,0.0
2021-10-13,8831389.119999385,-551536.641114163,9971094.548948824,158190.4806009777,-964707.6266695852,0.0,604.0,0.0,0.0
2021-10-14,8650333.119999545,-502599.4159424717,9969991.604178624,172416.6039355335,-741913.1783606245,0.0,457.0,0.0,0.0
2021-10-15,8892432.959999587,-450165.9152232186,9968888.659408422,190108.51893877416,-34992.175563629404,0.0,616.0,0.0,0.0
2021-10-16,9685355.19999925,-395490.9394845684,9967785.714638222,189260.5087748069,742757.491252813,0.0,511.0,0.0,0.0
2021-10-17,11792199.359997913,-339904.0171044563,9966682.769868022,141108.27720174807,1816849.9677550376,0.0,605.0,0.0,0.0
2021-10-18,10018244.319998983,-284788.7831891003,9965579.825097822,48990.24159416054,-47809.51395661845,0.0,479.0,0.0,0.0
2021-10-19,9097622.399999363,-231560.1522945205,9964476.88032762,-42313.64383345348,-770184.96444947,0.0,603.0,0.0,0.0
2021-10-20,10316173.439998232,-181639.623808632,9963373.93555742,-86439.37870421883,-964707.6266710192,0.0,582.0,0.0,0.0
2021-10-21,10493737.119998718,-136429.1369184704,9962270.99078722,-89170.58893824197,-741913.1783610036,0.0,590.0,0.0,0.0
2021-10-22,10853957.599997964,-97283.96442398524,9961168.04601702,-116292.88551346595,-34992.17556428841,0.0,528.0,0.0,0.0
2021-10-23,11244711.03999797,-65485.19843711266,9960065.10124682,-233638.3321722974,742757.491253527,0.0,572.0,0.0,0.0
2021-10-24,13446760.479996428,-42212.43349595488,9958962.15647662,-426427.2835793513,1816849.9677546252,0.0,545.0,0.0,0.0
2021-10-25,11236537.759998096,-28517.291393404725,9957859.21170642,-577500.8112029546,-47809.513958601405,0.0,585.0,0.0,0.0
2021-10-26,10252277.599998794,-25298.45490358298,9956756.266936217,-541200.845483112,-770184.9644519837,0.0,578.0,0.0,0.0
2021-10-27,9475205.119999086,-33278.88281926116,9955653.322166016,-263679.202387822,-964707.6266724532,0.0,589.5,0.0,0.0
2021-10-28,9350390.559999116,-52985.86504722586,9954550.377395816,150778.86124568374,-741913.1783613828,0.0,526.0,0.0,0.0
2021-10-29,9411268.79999915,-84734.54315572506,9953447.432625614,492335.24013792624,-34992.1755632297,0.0,585.0,0.0,0.0
2021-10-30,10936746.559998572,-128615.46865068752,9952344.487855414,585162.0056913665,742757.4912491343,0.0,549.0,0.0,0.0
2021-10-31,11527202.559998084,-184486.6987435773,9951241.543085214,407134.2016185776,1816849.967754274,0.0,501.0,0.0,8.0
2021-11-01,9570281.599999191,-251970.83866719203,9950138.598315014,96614.04748481997,-47809.51395860224,0.0,566.0,0.0,8.0
2021-11-02,8930638.71999959,-330457.33228801866,9949035.653544812,-154908.37027960067,-770184.9644509864,0.0,630.0,0.0,12.0
2021-11-03,7173655.83999967,-419110.1812686309,9947932.708774611,-235095.54452991896,-964707.6266717148,0.0,604.0,0.0,106.0
2021-11-04,7246424.160000017,-516881.140104348,9946829.764004411,-166272.1308519261,-741913.1783623805,0.0,661.0,0.0,214.0
2021-11-05,7618152.000000132,-622528.2933515258,9945726.819234213,-54091.07223596062,-34992.175563888646,0.0,643.0,0.0,346.0
2021-11-06,7893850.239999986,-734639.7760054382,9944623.87446401,11999.60703304477,742757.4912498485,0.0,560.0,0.0,400.00000000000006
2021-11-07,10556602.55999815,-851662.2522041255,9943520.92969381,18894.075808260703,1816849.9677539223,0.0,533.0,0.0,360.0
2021-11-08,8203860.7999998545,-971933.6255022692,9942417.98492361,11676.292142381186,-47809.51396058526,-227108.44695261057,610.0,0.0,364.0
2021-11-09,7443355.680000182,-1093719.3200291554,9941315.04015341,32277.123858375584,-770184.9644517448,0.0,660.0,0.0,330.0
2021-11-10,7344220.160000342,-1215251.3501391571,9940212.09538321,80225.14101889388,-964707.6266723196,0.0,426.0,0.0,426.0
2021-11-11,7759338.879999861,-1334769.2906613722,9939109.15061301,126157.61046680898,-741913.1783606008,0.0,313.0,0.0,366.0
2021-11-12,7638785.7599999,-1450562.1741766685,9938006.205842808,151286.2184178694,-34992.17556111225,0.0,293.0,0.0,334.0
2021-11-13,8326640.319999947,-1561010.2791604956,9936903.261072608,164627.5285291224,742757.491251499,0.0,275.0,0.0,394.0
2021-11-14,10049653.119998598,-1664625.7359920065,9935800.316302406,181605.73024194827,1816849.9677555757,0.0,263.0,0.0,372.0
2021-11-15,8502179.999999275,-1760090.868716561,9934697.371532204,194125.97353946205,-47809.5139548717,0.0,329.0,0.0,344.0
2021-11-16,7760693.119999639,-1846293.210448283,9933594.426762003,171999.7494000463,-770184.964452503,0.0,184.0,0.0,336.0
2021-11-17,8073614.55999968,-1922356.1798239476,9932491.481991803,98461.1064614883,-964707.6266715812,0.0,358.0,0.0,230.0
2021-11-18,9263457.919999244,-1987664.4847306416,9931388.537221603,-338.540253892225,-741913.1783631387,0.0,348.0,0.0,240.0
2021-11-19,9673932.479999699,-2041883.426390225,9930285.592451405,-71576.28683925905,-34992.175561771284,0.0,333.0,0.0,274.0
2021-11-20,9626695.999999367,-2084971.4098769824,9929182.647681205,-89858.3639862181,742757.491252213,0.0,58.0,0.0,264.0
2021-11-21,9969767.679999396,-2117185.123379691,9928079.702911004,-94526.91315119376,1816849.9677552236,0.0,287.0,0.0,262.0
2021-11-22,8821935.199999658,-2139077.0245273234,9926976.758140802,-162004.31691322263,-47809.51395685456,806535.3312119136,270.0,0.0,202.0
2021-11-23,8579783.839999553,-2151484.9636263326,9925873.813370602,-325950.9929767142,-770184.9644532612,0.0,383.0,0.0,250.0
