ds,SALES,yearly,trend,monthly,weekly,holidays,KPM_COST_EMOD,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER,REDEMPTION_COST_MY_MAGAZINE
2021-11-25,93343388.8099926,18743239.5205643,151460528.09017408,2456589.49979264,-14654980.068616664,0.0,0.0,912.6000000000001,72.688,327.75,418.5
2021-11-26,121785062.26993205,16116765.840838064,151376791.8197243,-8054420.508169082,8221142.414213316,0.0,0.0,1491.8000000000002,312.9839999999999,1429.75,1183.5
2021-11-27,152164202.56995153,13439746.531068372,151293055.54927444,-12679973.306392211,19376982.23127062,0.0,0.0,1513.2,311.6120000000001,1971.35,1661.8500000000001
2021-11-28,195563998.58991414,10814061.953903982,151209319.27882463,-8084795.810032417,26113932.8218766,0.0,0.0,1523.8000000000004,317.8,2653.105,2252.25
2021-11-29,167482043.61015147,8340839.698686946,151125583.00837484,3321873.3086548317,-7446433.805875772,0.0,0.0,1515.2000000000003,319.564,2283.25,1140.48
2021-11-30,158319480.9198738,6117543.982088702,151041846.737925,14657766.26287863,-15377554.78200024,0.0,0.0,1510.4000000000005,316.876,2147.29,1340.9099999999999
2021-12-01,124192181.26987103,4235142.630417292,150958110.46747518,19232464.082398742,-16233088.810849018,0.0,0.0,1003.6000000000001,315.252,2918.39,1158.3
2021-12-02,118943029.12987968,2775432.023857408,150874374.1970254,15060386.293696065,-14654980.068584569,0.0,0.0,1004.8,315.41999999999996,3110.0,974.16
2021-12-03,127470809.75989006,1808596.5041245425,150790637.92657557,5745990.642959984,8221142.414235053,0.0,0.0,1015.4,317.71599999999995,4006.895,1217.25
2021-12-04,146915513.53983915,1391072.673667638,150706901.65612575,-2750326.469244331,19376982.231278405,0.0,0.0,1023.5999999999999,315.72799999999995,4532.25,1230.75
2021-12-05,182508933.74016097,1563780.9090444508,150623165.3856759,-6634216.326884172,26113932.82186014,0.0,0.0,1012.2,319.564,5699.75,1140.75
2021-12-06,142246054.46984476,2350776.4906207547,150539429.11522612,-6442919.973800158,-7446433.805913021,0.0,0.0,1008.0,314.496,1728.07,884.25
2021-12-07,131704535.45985432,3758361.289368635,150455692.8447763,-5484218.281845625,-15377554.782030685,0.0,0.0,976.2000000000002,311.388,2011.5,897.75
2021-12-08,126740384.66987923,5774684.26521232,150371956.57432646,-6397144.156871711,-16233088.8108766,0.0,0.0,982.8000000000001,311.864,2458.0,879.6600000000001
2021-12-09,128572866.43986684,8369845.475353523,150288220.30387667,-9001967.341467476,-14654980.068586065,0.0,0.0,1019.4000000000001,314.244,2426.46,927.0
2021-12-10,135935690.09986538,11496504.244990498,150204484.03342685,-11055021.793174887,8221142.414256781,0.0,0.0,982.4000000000002,313.06800000000004,2597.0,884.25
2021-12-11,151781914.2201532,15090978.013525665,150120747.762977,-10753214.936920987,19376982.231241748,0.0,0.0,991.2,306.7679999999999,2344.75,922.5
2021-12-12,181452604.3098652,19074804.536966216,150037011.49252722,-8441094.214560423,26113932.821920607,0.0,0.0,1011.6,315.16799999999995,2299.5,999.0
2021-12-13,147792732.49983263,23356726.995291624,149953275.22207737,-6063662.742651436,-7446433.805950268,0.0,0.0,1016.6,313.88,2310.0,798.75
2021-12-14,136610157.45998645,27835049.49762377,149869538.95162758,-5196738.5489259,-15377554.782006066,0.0,0.0,991.8000000000001,314.048,2278.5,765.0
2021-12-15,200547467.0500595,32400299.84332949,149785802.68117777,-5700691.987117381,-16233088.81086572,0.0,0.0,1000.9999999999998,312.14399999999995,2772.0,1219.5
2021-12-16,209210586.2408905,36938127.49134819,149702066.41072795,-6154010.7365264855,-14654980.068587553,0.0,0.0,1016.8,315.67199999999997,2819.25,1134.0
2021-12-17,230543501.17005032,41332357.77125815,149618330.14027813,-5330695.669543402,8221142.414256456,0.0,0.0,1161.6000000000001,314.328,2488.5,1253.25
2021-12-18,248357145.28079674,45468118.64157513,149534593.8698283,-3077488.4221285675,19376982.23124338,0.0,0.0,1152.8,311.668,2073.75,1154.25
2021-12-19,255319301.02088913,49234953.90442125,149450857.5993785,145819.65132347943,26113932.821915105,0.0,0.0,1181.3999999999999,322.39200000000005,1827.105,1149.75
2021-12-20,243554072.09040177,52529836.79762226,149367121.32892868,4184499.6077345926,-7446433.805935691,44189023.94198869,0.0,1169.0,321.832,2021.25,1138.5
2021-12-21,251112388.4425631,55260000.31246378,149283385.0584789,9182653.97629447,-15377554.782017175,0.0,0.0,1184.4,319.0319999999999,1942.5,1262.25
2021-12-22,276776847.7114661,57345505.36723545,149199648.78802907,14462986.947180005,-16233088.810854835,0.0,0.0,3030.366714,315.28,1816.5,1048.5
2021-12-23,336934629.6544197,58721474.97494337,149115912.51757923,17693249.27175189,-14654980.06862294,0.0,0.0,10898.031604000002,313.628,1617.0,1111.5
2021-12-24,250144933.47092697,59339931.58732048,149032176.2471294,15874888.817910912,8221142.4143002415,0.0,0.0,5515.039934,289.8,1422.75,573.75
2021-12-25,1979103.9999986803,59171185.62604947,148948439.97667962,7951893.952330557,19376982.23125732,0.0,0.0,1059.586556,60.06,0.0,0.0
2021-12-26,140715481.36034662,58204735.52572575,148864703.70622978,-3159065.371262461,26113932.821898643,0.0,0.0,5991.385864,578.564,903.0,499.5
2021-12-27,150768033.16017488,56449653.06739588,148780967.43577996,-11429391.880483668,-7446433.805972937,-35409830.03208172,0.0,8877.779744,37.211999999999996,1244.25,545.85
2021-12-28,164852980.37075788,53934441.9999471,148697231.16533014,-11526457.745861365,-15377554.781976173,0.0,0.0,7005.662978000001,0.0,1578.15,713.25
2021-12-29,201136554.4198711,50706372.52998392,148613494.89488032,-2862710.1900272034,-16233088.810843952,0.0,0.0,4800.56,0.0,2433.9,855.9
2021-12-30,257195611.87141958,46830308.79934327,148529758.62443054,9485447.994631523,-14654980.068590842,0.0,0.0,3113.8999999999996,0.0,2877.0,997.6500000000001
2021-12-31,334474833.13473964,42387060.55282,148446022.3539807,18058110.53791897,8221142.414299918,0.0,0.0,1965.0,0.0,2570.4,1005.75
2022-01-01,142127358.90982533,37471303.43052692,148362286.08353087,18123536.51978592,19376982.23126511,0.0,0.0,2316.0371020000002,0.0,1454.25,517.95
2022-01-02,198538379.8998484,32189124.325633325,148278549.8130811,10672045.37037529,26113932.821882177,0.0,0.0,2363.791642,0.0,2240.895,701.01
2022-01-03,179502954.83058763,26655258.689124763,148194813.54263124,1063735.8321752502,-7446433.80588936,0.0,0.0,2376.6434019999997,0.0,301.8,632.7
2022-01-04,183438490.771075,20990095.24481808,148111077.27218145,-5335156.747491609,-15377554.782023003,0.0,0.0,2397.9042820000004,0.0,215.1,873.36
2022-01-05,202913363.0200923,15316530.055064114,148027341.00173163,-6867057.778489915,-16233088.810871538,0.0,0.0,2323.8849360000004,0.0,290.25,853.2
2022-01-06,184376510.749875,9756756.069016684,147943604.73128182,-5840480.912320349,-14654980.06862592,0.0,0.0,2325.672742,0.0,360.0,643.5
2022-01-07,190218790.3001664,4429076.070163898,147859868.460832,-5646593.582654358,8221142.414299594,0.0,0.0,1576.4454120000003,0.0,339.0,803.25
2022-01-08,227619910.97967443,-555173.7312821602,147776132.19038215,-7606829.861491066,19376982.23122229,0.0,0.0,1541.0892139999996,0.0,578.55,921.6
2022-01-09,230356266.9196743,-5094505.325202604,147692395.9199324,-10250302.24106644,26113932.82186571,0.0,0.0,1562.36337,0.0,476.37,847.125
2022-01-10,189848939.67974383,-9099887.07090152,147608659.64948255,-11232218.783164011,-7446433.805900695,0.0,0.0,1479.155314,0.0,459.9,685.8
2022-01-11,178408134.1197767,-12497007.388185767,147524923.3790327,-9743411.079776425,-15377554.78199839,0.0,0.0,1579.23859,0.0,728.22,749.1600000000001
2022-01-12,136657271.18006486,-15228132.584459066,147441187.1085829,-7129781.635857987,-16233088.810860656,0.0,0.0,1511.76344,882.9799999999998,1248.03,528.75
2022-01-13,147983529.46014836,-17253508.77428959,147357450.8381331,-5406160.000018586,-14654980.068593824,0.0,0.0,1573.8863220000005,884.3239999999998,1248.75,621.0
2022-01-14,175912221.45022297,-18552270.57716626,147273714.56768328,-5352435.773559527,8221142.4142292915,0.0,0.0,1568.051468,893.844,1656.0,708.75
2022-01-15,189110460.49030882,-19122833.03458603,147189978.29723346,-6031710.945251449,19376982.23123008,0.0,0.0,1501.6222460000001,876.8760000000001,1478.25,612.0
2022-01-16,140226466.0501374,-18982757.581902456,147106242.02678362,-5937164.807788629,26113932.821860205,0.0,0.0,1487.7707259999997,874.3279999999999,1125.0,470.25
2022-01-17,123950922.13009188,-18168097.536583345,147022505.75633383,-4356085.738364195,-7446433.80591203,-13350839.125591878,0.0,1555.406606,890.9599999999999,810.0,456.75
2022-01-18,126075910.04007003,-16732243.010194538,146938769.485884,-1563388.0438372556,-15377554.78197377,0.0,0.0,1555.86867,891.8560000000001,1131.75,400.5
2022-01-19,137762814.9200596,-14744299.010111265,146855033.2154342,2051416.042773026,-16233088.81086148,0.0,0.0,1545.348348,888.5519999999999,1039.5,540.0
2022-01-20,126999235.36003082,-12287043.379000835,146771296.94498438,6570774.899831828,-14654980.068595318,0.0,0.0,1545.4964559999999,891.3800000000001,936.0,452.25
2022-01-21,133553766.25012067,-9454522.763122456,146687560.67453456,11895130.204567892,8221142.414251025,0.0,0.0,1562.6590999999999,731.22,1244.25,567.0
2022-01-22,146840609.49011222,-6349354.683770486,146603824.40408474,16532652.571082862,19376982.23124402,0.0,0.0,1536.6489560000005,849.548,1138.5,573.75
2022-01-23,154553167.0801316,-3079811.7314605243,146520088.13363492,17560277.262435645,26113932.821832784,0.0,0.0,1539.328776,883.232,846.0,495.0
2022-01-24,123353204.82010569,243230.30656341676,146436351.8631851,12594814.79455573,-7446433.805854362,0.0,0.0,1527.4412640000003,883.9320000000001,756.0,414.0
2022-01-25,119161299.55003972,3509395.0996663654,146352615.59273532,2456589.499792544,-15377554.782020602,0.0,0.0,1530.9393859999998,880.6,758.25,582.75
2022-01-26,110511451.06008938,6611872.8519578045,146268879.32228547,-8054420.508177934,-16233088.810850598,0.0,0.0,1508.1506350000002,888.4959999999998,843.75,522.0
2022-01-27,115307477.30014303,9450366.809297664,146185143.05183566,-12679973.306385657,-14654980.068596808,0.0,0.0,1548.514166,890.5400000000002,751.5,639.0
2022-01-28,129457709.14020881,11933837.943698362,146101406.78138587,-8084795.810041985,8221142.414272755,0.0,0.0,1525.1102179999998,890.8760000000002,929.25,573.75
2022-01-29,141468112.5901954,13982972.57852393,146017670.51093602,3321873.308654314,19376982.231257968,0.0,0.0,1543.725702,891.212,936.0,652.5
2022-01-30,157979389.4802303,15532305.826810418,145933934.2404862,14657766.262866449,26113932.821904216,0.0,0.0,1545.9627020000003,910.6159999999998,774.0,695.25
2022-01-31,141087298.6102267,16531943.68067651,145850197.9700364,19232464.082408283,-7446433.8058657,0.0,0.0,2679.9434579999997,905.5200000000001,851.75,135.0
2022-02-01,179636871.3205841,16948838.123807102,145766461.6995866,15060386.293698683,-15377554.781995986,0.0,0.0,1907.5101,891.828,1394.5,114.75
2022-02-02,180424879.99912402,16767582.40868785,145682725.42913678,5745990.642951646,-16233088.810878182,0.0,0.0,1896.2038739999998,870.9399999999999,1791.0,81.0
2022-02-03,134664835.23958698,15990707.279338377,145598989.15868694,-2750326.469253305,-14654980.0685983,0.0,0.0,1873.934102,852.9920000000002,1888.25,54.0
2022-02-04,134540633.82948104,14638473.0380273,145515252.88823712,-6634216.326891367,8221142.414180397,0.0,0.0,1886.7484419999998,877.968,3010.75,40.5
2022-02-05,173209179.30906603,12748166.548877187,145431516.61778733,-6442919.973788691,19376982.231259592,0.0,0.0,1899.0535399999999,881.9720000000002,4768.0,13.5
2022-02-06,190062647.40891135,10372926.138276912,145347780.34733748,-5484218.281845183,26113932.82188775,0.0,0.0,1910.3823980000004,895.8040000000001,4954.5,0.0
2022-02-07,151510440.32980752,7580130.5000289,145264044.0768877,-6397144.15687632,-7446433.8058770355,0.0,0.0,1938.85,887.6560000000001,3298.5,0.0
2022-02-08,150526088.73991424,4449399.770235598,145180307.80643785,-9001967.341462685,-15377554.782007094,0.0,0.0,1858.692492,794.2200000000003,3562.25,0.0
2022-02-09,149176774.37974948,1070267.5666321483,145096571.53598803,-11055021.793185644,-16233088.810828833,0.0,0.0,1795.3994500000001,878.6120000000002,3819.5,0.0
2022-02-10,150691247.1896987,-2460408.3084370703,145012835.26553825,-10753214.936920453,-14654980.068600098,0.0,0.0,1913.17836,879.704,3981.0,0.0
2022-02-11,165766433.13927,-6041221.866099896,144929098.9950884,-8441094.21456183,8221142.414224189,0.0,0.0,1935.4802219999997,879.004,4862.5,0.0
2022-02-12,211303326.20905614,-9569102.217766322,144845362.7246386,-6063662.742651246,19376982.23127354,0.0,0.0,1905.7848979999999,874.8040000000001,4425.5,0.0
2022-02-13,209450671.92920172,-12942222.243179398,144761626.4541888,-5196738.548924619,26113932.821871288,0.0,0.0,1807.2017759999997,844.1999999999999,3243.75,0.0
2022-02-14,108551795.2998955,-16062850.58087434,144677890.18373895,-5700691.987113913,-7446433.80588837,0.0,0.0,1895.2514179999998,287.0,2205.0,0.0
2022-02-15,122385927.12986022,-18840067.065263685,144594153.91328916,-6154010.736518281,-15377554.782001812,0.0,0.0,1911.1139039999998,0.0,2589.16,0.0
2022-02-16,120778706.7201225,-21192266.177566078,144510417.64283934,-5330695.669544114,-16233088.810856417,0.0,0.0,1930.070762,0.0,2671.5,0.0
2022-02-17,112544629.81998491,-23049379.64201428,144426681.37238953,-3077488.4221211905,-14654980.06860159,0.0,0.0,1897.360732,0.0,2104.5,0.0
2022-02-18,124831536.97003104,-24354757.78370744,144342945.1019397,145819.65132607493,8221142.414223863,0.0,0.0,1874.1827979999998,0.0,2854.75,0.0
2022-02-19,138977257.12008786,-25066659.416592952,144259208.83148986,4184499.607761287,19376982.23128132,0.0,0.0,1922.212614,0.0,2867.25,0.0
2022-02-20,153189356.3100766,-25159311.54896065,144175472.5610401,9182653.976296777,26113932.82185482,0.0,0.0,1918.205682,0.0,2530.0,0.0
2022-02-21,139026760.4000488,-24623512.740354717,144091736.29059026,14462986.947178723,-7446433.805925613,-1316775.0768619475,0.0,1938.878326,0.0,2629.5,0.0
2022-02-22,119352100.48001286,-23466767.15206118,144008000.02014044,17693249.27176456,-15377554.782012925,0.0,0.0,1948.246332,0.0,2017.75,0.0
2022-02-23,120411081.17002921,-21712949.81916132,143924263.74969062,15874888.817916485,-16233088.810884008,0.0,0.0,1888.751492,0.0,2424.75,0.0
2022-02-24,110792187.84000137,-19401517.046038304,143840527.4792408,7951893.952342976,-14654980.068603082,0.0,0.0,1747.681582,0.0,2186.75,0.0
2022-02-25,122099798.8999991,-16586288.70437194,143756791.20879102,-3159065.3712615957,8221142.414245593,0.0,0.0,2300.710724,0.0,2289.75,0.0
2022-02-26,138347111.74009344,-13333841.224990282,143673054.93834117,-11429391.880482173,19376982.231238507,0.0,0.0,2329.0914320000006,0.0,2585.5,0.0
2022-02-27,160684804.5801792,-9721560.8812872,143589318.66789135,-11526457.74586082,26113932.82192625,0.0,0.0,2307.545622,0.0,2555.5,0.0
2022-02-28,123686153.57002966,-5835416.257176514,143505582.39744154,-2862710.190036287,-7446433.805911041,0.0,0.0,3140.1330300000004,0.0,2241.5,0.0
2022-03-01,116913964.38007401,-1767516.3185972795,143421846.12699172,9485447.9946175,-15377554.781988304,0.0,0.0,1840.882446,0.0,2542.25,0.0
2022-03-02,111476395.84998283,2386473.9434818574,143338109.8565419,18058110.537909992,-16233088.810834656,0.0,0.0,1783.7908419999997,422.38,3487.5,0.0
2022-03-03,113624059.08002074,6529984.905286988,143254373.5860921,18123536.51978545,-14654980.068638468,0.0,0.0,1786.6179199999997,1588.4399999999996,5844.75,0.0
2022-03-04,124842578.65012722,10568184.12900236,143170637.31564227,10672045.370372953,8221142.414267327,0.0,0.0,1800.5664520000003,1514.0439999999996,8974.0,0.0
2022-03-05,130026502.42997192,14410533.01492373,143086901.04519245,1063735.8321728434,19376982.231246293,0.0,0.0,1806.1991959999998,1591.9959999999994,9860.0,0.0
2022-03-06,150886090.81003714,17973185.894664902,143003164.77474263,-5335156.747501281,26113932.82192075,0.0,0.0,1836.1556080000003,1613.0799999999995,10312.25,0.0
2022-03-07,120241263.26003683,21181164.45334919,142919428.50429285,-6867057.778493938,-7446433.805948286,0.0,0.0,1761.4992480000003,1502.368,5758.5,0.0
2022-03-08,123793670.99004188,23970247.55895862,142835692.23384303,-5840480.912325721,-15377554.781999413,0.0,0.0,1780.174416,1070.0199999999998,6507.75,0.0
2022-03-09,122426637.17994912,26288525.45580587,142751955.96339318,-5646593.582648307,-16233088.810873948,0.0,0.0,1784.1115920000002,1181.1519999999998,6245.25,0.0
2022-03-10,119921404.11000037,28097577.57536403,142668219.6929434,-7606829.861486424,-14654980.068606373,0.0,0.0,1638.287906,806.6239999999999,6815.5,0.0
2022-03-11,135958782.42004362,29373244.62068522,142584483.42249358,-10250302.241076168,8221142.414289057,0.0,0.0,1614.4983219999997,1017.6319999999998,7534.25,0.0
2022-03-12,127007462.25000533,30105977.7494438,142500747.15204373,-11232218.783162134,19376982.23126024,0.0,0.0,1657.0939839999996,1443.7359999999999,6609.75,0.0
2022-03-13,137343860.87997633,30300760.25320954,142417010.88159394,-9743411.07977702,26113932.821893323,0.0,0.0,1668.2058460000003,1441.776,6873.25,0.0
2022-03-14,115403156.82998139,29976609.734815564,142333274.6111441,-7129781.635856847,-7446433.805864709,0.0,0.0,1785.0516099999998,1168.888,4770.25,28.5
2022-03-15,117009940.99001692,29165681.051973578,142249538.3406943,-5406160.000027522,-15377554.78201052,0.0,0.0,1750.122234,1521.0720000000001,5199.0,109.25
2022-03-16,114412177.17997582,27912001.863660973,142165802.0702445,-5352435.773561634,-16233088.810863065,0.0,0.0,1188.660422,1033.0040000000001,4795.25,433.83333333333337
2022-03-17,107448984.60996519,26269883.15120769,142082065.79979464,-6031710.945242052,-14654980.06864145,0.0,0.0,1769.3650360000001,1391.4879999999998,4809.25,853.4166666666666
2022-03-18,117730390.79003055,24302056.28298009,141998329.52934486,-5937164.807792129,8221142.414288733,0.0,0.0,1728.0831079999998,1610.98,5278.25,1689.4166666666667
2022-03-19,135855997.4600949,22077595.789150853,141914593.25889504,-4356085.738368343,19376982.231261868,0.0,0.0,1777.5670200000002,1811.656,6049.25,1713.1666666666665
2022-03-20,165845608.8302279,19669692.79371308,141830856.98844522,-1563388.0438463008,26113932.82188782,0.0,0.0,1766.494156,5872.216,6492.75,1846.1666666666665
2022-03-21,130006546.64003971,17153347.858054515,141747120.7179954,2051416.042776418,-7446433.805876045,0.0,0.0,1775.1635859999997,4678.380000000001,4541.5,1290.4166666666665
2022-03-22,117351719.10000885,14603053.72098102,141663384.4475456,6570774.899835099,-15377554.782021629,0.0,0.0,1772.3298940000002,3823.7359999999994,4461.75,1263.4999999999998
2022-03-23,115005405.85001919,12090538.03609914,141579648.17709577,11895130.20457027,-16233088.81089065,0.0,0.0,1749.6498659999997,3459.7080000000005,4173.5,1361.6666666666665
2022-03-24,114521407.30009058,9682633.733298244,141495911.90664595,16532652.571086451,-14654980.068609351,0.0,0.0,1737.2139680000002,2817.3879999999995,4735.5,1437.6666666666667
2022-03-25,121292378.06999518,7439340.151142276,141412175.6361961,17560277.262422226,8221142.414218431,0.0,0.0,1760.3004799999999,2835.2239999999997,6055.25,1755.9166666666667
2022-03-26,133230733.87007123,5412131.74789112,141328439.36574635,12594814.794567157,19376982.23122521,0.0,0.0,1737.195396,4442.788,5594.0,1719.5
2022-03-27,165255333.70012167,3642563.197569833,141244703.0952965,2456589.499792444,26113932.821871355,0.0,0.0,1769.9930959999995,4631.227999999999,5750.0,1782.8333333333333
2022-03-28,128527130.83004908,2161210.26386306,141160966.82484666,-8054420.5081699295,-7446433.805887378,0.0,0.0,1743.1752739999997,2746.1840000000007,4824.25,1187.5
2022-03-29,118494521.03010362,986975.305726038,141077230.55439687,-12679973.306382729,-15377554.781997014,0.0,0.0,1707.1848679999998,1715.5879999999997,4729.25,1173.2499999999998
2022-03-30,116712355.27998227,126774.92554798604,140993494.28394705,-8084795.810032492,-16233088.81085301,0.0,0.0,1719.402584,1997.5199999999998,5357.5,1105.1666666666667
2022-03-31,125198224.64997295,-424384.53269166825,140909758.01349723,3321873.308653798,-14654980.06857726,0.0,0.0,1698.7763799999996,3221.624,6821.5,1290.416666666667
2022-04-01,142758503.21003154,-682949.8365252888,140826021.74304742,14657766.262867082,8221142.414240163,0.0,0.0,1871.2958780000001,3259.200000000001,10104.0,1649.8333333333335
2022-04-02,148638117.77014735,-675999.9269186475,140742285.47259757,19232464.08239917,19376982.231233,0.0,0.0,1115.157966,5578.636000000001,10074.75,1765.4166666666665
2022-04-03,175687024.50015897,-440090.1015092948,140658549.2021478,15060386.293702371,26113932.82185489,0.0,0.0,1120.975616,2079.9800000000005,11689.5,1592.8333333333335
2022-04-04,136544412.65000468,-19800.356911274317,140574812.93169796,5745990.642954927,-7446433.805924623,0.0,0.0,1110.8027579999998,0.0,3162.5,1097.25
2022-04-05,126432308.70008075,533964.1787008006,140491076.66124815,-2750326.469242281,-15377554.782027457,0.0,0.0,1886.8032400000004,0.0,2864.5,1049.75
2022-04-06,115083007.27996531,1165865.3909478255,140407340.39079833,-6634216.326895609,-16233088.81088059,0.0,0.0,1882.1979240000003,0.0,2837.75,889.8333333333334
2022-04-07,113177040.20001501,1818155.8817698543,140323604.12034854,-6442919.973791732,-14654980.06861234,0.0,0.0,1871.9309379999997,0.0,2742.25,919.9166666666666
2022-04-08,121178716.73000121,2432769.395845624,140239867.84989873,-5484218.281844744,8221142.414261895,0.0,0.0,1885.7011240000002,0.0,2921.25,1070.3333333333335
2022-04-09,136967272.18004444,2953411.3108754237,140156131.57944888,-6397144.156872543,19376982.231240783,0.0,0.0,1905.4154840000003,0.0,2935.5,1236.5833333333333
2022-04-10,162300212.22005454,3327582.740265496,140072395.3089991,-9001967.341471208,26113932.82191536,0.0,0.0,1892.6439799999998,0.0,3263.25,1307.8333333333333
2022-04-11,129249784.10001904,3508474.028639971,139988659.03854927,-11055021.793179702,-7446433.805961871,0.0,0.0,1890.660724,3314.1920000000005,2237.25,888.2500000000001
2022-04-12,119034256.7500219,3456667.6048326776,139904922.76809943,-10753214.936928311,-15377554.78200284,0.0,0.0,1891.8024720000003,1893.6119999999999,2151.75,843.9166666666667
2022-04-13,118626516.97998498,3141596.1616709847,139821186.4976496,-8441094.214555783,-16233088.810869709,0.0,0.0,1881.91501,1497.524,2242.0,788.5
2022-04-14,128537079.18000734,2542709.7747918083,139737450.22719982,-6063662.742655513,-14654980.068580242,0.0,0.0,1860.7106979999999,1501.2759999999998,2318.0,957.9166666666666
2022-04-15,149371848.61014414,1650314.6187267369,139653713.95674998,-5196738.548939752,8221142.414261569,0.0,0.0,1899.753156,1498.5039999999997,2797.75,1170.0833333333335
2022-04-16,170083412.51006383,466056.11442168336,139569977.68630016,-5700691.98711616,19376982.23124857,0.0,0.0,1893.2860080000003,1497.6919999999996,2546.0,1182.75
2022-04-17,110789356.25996944,-996969.66010285,139486241.41585034,-6154010.736523915,26113932.82190986,0.0,0.0,1871.539152,1487.108,1140.0,527.25
2022-04-18,119733730.36001052,-2714480.9775241804,139402505.14540055,-5330695.669545915,-7446433.805947295,0.0,0.0,1886.1445800000001,1505.448,1472.5,728.3333333333333
2022-04-19,116447672.48005572,-4651644.938842123,139318768.87495074,-3077488.4221363305,-15377554.782013953,0.0,0.0,1863.9439660000003,1502.592,1558.0,677.6666666666667
2022-04-20,119617102.20010714,-6764063.049082763,139235032.6045009,145819.6513158628,-16233088.81085882,0.0,0.0,1916.3334619999998,1494.4720000000002,1767.0,834.4166666666666
2022-04-21,123916139.1000653,-8999078.646717576,139151296.3340511,4184499.607741885,-14654980.068615628,0.0,0.0,1894.245938,1499.7920000000006,1748.0,938.9166666666666
2022-04-22,130257075.7400554,-11297366.947315175,139067560.0636013,9182653.976280583,8221142.414213326,0.0,0.0,1890.570102,1489.4600000000003,2071.0,1132.0833333333335
2022-04-23,137720326.3301163,-13594759.644581556,138983823.79315147,14462986.94718751,19376982.23126251,0.0,0.0,1847.4082039999998,1473.836,2085.25,1021.2499999999999
2022-04-24,174219869.83017915,-15824248.637852186,138900087.52270165,17693249.271761544,26113932.82188243,0.0,0.0,1908.8483680000002,1516.9840000000002,2427.25,1122.5833333333337
2022-04-25,141238240.17007595,-17918107.745688092,138816351.25225183,15874888.817913309,-7446433.805984541,0.0,0.0,1871.6418039999999,1516.9,1824.0,919.9166666666666
2022-04-26,127058250.98022057,-19810067.39342368,138732614.98180205,7951893.952341704,-15377554.782008668,0.0,0.0,1865.0054,1503.264,1847.75,710.9166666666667
2022-04-27,126847098.71002863,-21437475.344614618,138648878.7113522,-3159065.3712507114,-16233088.810847944,0.0,0.0,1892.798836,1495.536,1862.0,672.9166666666666
2022-04-28,129777842.02005602,-22743376.64341274,138565142.44090235,-11429391.880471664,-14654980.06858353,0.0,0.0,1850.150248,1498.2799999999997,1904.75,878.7499999999999
2022-04-29,138416213.46007454,-23678448.04349513,138481406.1704526,-11526457.745859995,8221142.414213,0.0,0.0,1841.3786819999998,1497.7199999999996,2280.0,1064.0
2022-04-30,150732978.11018056,-24202726.26152898,138397669.90000275,-2862710.190024612,19376982.231270306,0.0,0.0,1767.4768900000001,1498.196,2664.75,1056.0833333333333
2022-05-01,190710304.88020337,-24287075.28841575,138313933.62955293,9485447.994626636,26113932.82187693,0.0,0.0,1754.2438379999999,1521.7999999999997,3097.0,1139.9999999999998
2022-05-02,148985093.60007644,-23914345.547095824,138230197.3591031,18058110.53792297,-7446433.805900963,0.0,0.0,2859.709718000001,1509.8440000000003,226.25,818.5833333333335
2022-05-03,133912236.53009756,-23080186.67975737,138146461.0886533,18123536.519779906,-15377554.78201978,0.0,0.0,3051.2793380000007,1683.3880000000001,746.0,793.25
2022-05-04,117855175.39997764,-21793485.912896603,138062724.81820348,10672045.37036957,-16233088.810875528,0.0,0.0,2905.3385319999998,1455.5240000000001,1862.0,720.4166666666666
2022-05-05,114272101.4899859,-20076414.987468846,137978988.54775366,1063735.832174307,-14654980.06861861,0.0,0.0,2869.765544,1456.308,3654.75,693.4999999999999
2022-05-06,124041652.29997273,-17964080.22536603,137895252.27730384,-5335156.747491,8221142.414212673,0.0,0.0,2855.1526240000003,1458.1280000000004,4643.5,864.5000000000001
2022-05-07,143214278.8600992,-15503782.091658512,137811516.00685406,-6867057.778496653,19376982.231227484,0.0,0.0,2876.2282540000006,1453.0600000000002,4923.25,812.25
2022-05-08,129381426.519975,-12753902.25463135,137727779.7364042,-5840480.912327174,26113932.821860462,0.0,0.0,2920.95918,1447.2640000000001,3698.25,492.41666666666663
2022-05-09,136502617.8700386,-9782447.298605854,137644043.4659544,-5646593.582646014,-7446433.8059123,0.0,0.0,2884.703168,0.5600000000000002,3981.75,581.0833333333334
2022-05-10,119921925.00998278,-6665288.577052577,137560307.19550458,-7606829.861491611,-15377554.78199516,0.0,0.0,2872.0099079999995,0.0,3678.725,584.25
2022-05-11,118889579.16008116,-3484146.899772789,137476570.92505476,-10250302.241088051,-16233088.810826182,0.0,0.0,2816.845128,0.0,3761.75,520.9166666666666
2022-05-12,121181678.3900347,-324378.5536699643,137392834.65460497,-11232218.783152996,-14654980.068586515,0.0,0.0,2853.274694,0.0,3638.75,555.75
2022-05-13,125166255.61011535,2727374.6691499366,137309098.38415512,-9743411.079772253,8221142.414256464,0.0,0.0,2829.4470779999997,0.0,4172.125,710.9166666666666
2022-05-14,132095165.5101453,5585604.405477976,137225362.11370534,-7129781.635857816,19376982.231235266,0.0,0.0,2872.2059379999996,0.0,4101.15,712.4999999999999
