ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER
2021-12-08,29908185.040000536,2508954.912269001,31393607.907879096,-286849.4522995179,-4139350.9945839383,0.0,523.0,311.864,14.880000000000003
2021-12-09,29569689.160000835,1934298.796606168,31375530.12899798,-504558.5215873255,-3675109.9826965206,0.0,507.0,314.2439999999999,15.285000000000002
2021-12-10,31496284.980001077,1291544.7951645004,31357452.350116868,-884979.9086087277,4875185.104645759,0.0,608.5,313.068,16.000000000000004
2021-12-11,33210635.630001068,594502.7875786908,31339374.57123575,-716349.6212534311,5281213.590090522,0.0,566.0,306.768,11.390000000000002
2021-12-12,39850606.18999819,-142034.07161214086,31321296.79235464,68132.40972931027,4879242.875995355,0.0,609.5,315.168,0.0
2021-12-13,32952918.800000582,-902684.7898495764,31303219.01347352,775035.8826150518,-3061152.552467202,0.0,644.0,313.88,0.0
2021-12-14,31176574.020000324,-1671874.6785628074,31285141.234592404,633714.4265263402,-4160028.040980506,0.0,567.0,314.048,0.0
2021-12-15,35793050.35998965,-2434218.049677016,31267063.455711298,-390753.2700150255,-4139350.994580962,0.0,596.0,312.144,0.0
2021-12-16,36209252.3699897,-3174880.0267085764,31248985.67683018,-1475119.390446628,-3675109.982695396,0.0,653.0,315.672,0.0
2021-12-17,34449814.55998894,-3879908.976434004,31230907.897949062,-1667454.2299413856,4875185.104646965,0.0,563.0,314.32800000000003,0.0
2021-12-18,33857259.519987874,-4536532.213617768,31212830.119067952,-791487.7791207402,5281213.590091812,0.0,610.0,311.6679999999999,0.0
2021-12-19,33920474.73999015,-5133408.939616094,31194752.34018684,350337.0440988987,4879242.875995774,0.0,741.0,322.392,0.0
2021-12-20,32014938.04999139,-5660835.802234971,31176674.56130572,701340.1683044878,-3061152.552457744,8456398.92253673,693.0,321.83200000000005,0.0
2021-12-21,33133864.43999068,-6110901.964972532,31158596.782424614,-57500.70686931741,-4160028.040983905,0.0,705.0,319.03200000000004,0.0
2021-12-22,35841405.86998581,-6477592.101926832,31140519.003543496,-1180022.0129767847,-4139350.994577986,0.0,1703.1732699999998,315.2800000000001,0.0
2021-12-23,42155320.58997314,-6756837.245627804,31122441.22466237,-1510823.610589439,-3675109.9827115946,0.0,5707.36623,313.62800000000004,0.0
2021-12-24,29074631.54998821,-6946514.864979095,31104363.44578127,-523250.3132699453,4875185.104656872,0.0,4725.86036,289.80000000000007,0.0
2021-12-25,199404.42000000324,-7046400.899280293,31086285.66690015,1216940.9141451002,5281213.590091031,0.0,1043.1363900000001,60.06,0.0
2021-12-26,18821599.55999777,-7058077.685770587,31068207.88801904,2573356.354770422,4879242.875989974,0.0,6853.832340000002,578.5640000000001,0.0
2021-12-27,19581630.51999754,-6984802.761294204,31050130.109137923,2835286.0049354774,-3061152.5524686268,-3307933.277236545,6367.5402,37.21199999999999,0.0
2021-12-28,20777008.219997074,-6831344.36903353,31032052.33025681,2255430.2166314744,-4160028.0409716577,0.0,636.9,0.0,0.0
2021-12-29,20338320.86999865,-6603790.139896025,31013974.55137569,1663115.7973621662,-4139350.9945750087,0.0,0.0,0.0,0.0
2021-12-30,24268382.95999837,-6309335.834490128,30995896.772494577,1579667.9977287631,-3675109.982701592,0.0,0.0,0.0,0.0
2021-12-31,30416471.23999448,-5956061.220845452,30977818.993613463,1718475.3529635996,4875185.104658077,0.0,0.0,2584.008,0.0
2022-01-01,16740278.340000361,-5552700.128648915,30959741.214732345,1344619.8750947628,5281213.590091285,0.0,16.0,2527.616,0.0
2022-01-02,26959432.909998845,-5108411.472173904,30941663.43585123,110694.2704252437,4879242.875984173,0.0,16.0,2581.2360000000003,0.0
2022-01-03,23562391.72000088,-4632557.587481589,30923585.65697012,-1481266.2538848529,-3061152.5524526644,0.0,0.0,2573.8719999999994,0.0
2022-01-04,24670501.1899997,-4134495.606862281,30905507.878089003,-2466937.791938005,-4160028.0409871647,0.0,0.0,2562.3920000000003,0.0
2022-01-05,26520599.689999428,-3623386.8211919353,30887430.09920789,-2289868.706830572,-4139350.99458368,0.0,0.0,2553.88,0.0
2022-01-06,24542000.079997987,-3108028.0897412864,30869352.32032677,-1308696.851841974,-3675109.982709347,0.0,0.0,2563.8479999999995,0.0
2022-01-07,26808874.64999879,-2596708.380394028,30851274.541445658,-446718.2878930688,4875185.10465928,0.0,1137.0,2559.284,0.0
2022-01-08,31091727.60000284,-2097092.49607238,30833196.76256454,-325661.38708001724,5281213.590091436,0.0,2050.0,2540.272,0.0
2022-01-09,35841766.6499983,-1616133.0016438498,30815118.983683422,-726559.3065274273,4879242.875978372,0.0,2110.0,2581.152,0.0
2022-01-10,28556741.72000074,-1160010.3442510057,30797041.204802312,-894515.3338743399,-3061152.5524533773,0.0,2029.0,2576.644,0.0
2022-01-11,27050497.439999748,-734100.1926441644,30778963.4259212,-370487.2552170908,-4160028.040978456,0.0,1735.0,2544.64,0.0
2022-01-12,25944731.209999442,-342966.13839794585,30760885.647040088,488874.9050372913,-4139350.9945807057,0.0,1867.0,3438.652,0.0
2022-01-13,26551077.589996487,9624.869530877442,30742807.868158974,836053.9494707178,-3675109.982699344,0.0,2180.0,3444.672,0.0
2022-01-14,30889070.369994637,320667.6224852651,30724730.089277856,195206.01250966795,4875185.104639691,0.0,2027.0,3439.1839999999993,0.0
2022-01-15,31399062.45999598,587868.0334675526,30706652.310396746,-994113.9154647182,5281213.590091691,0.0,1688.0,3372.3479999999995,0.0
2022-01-16,23943628.009998493,809580.8757940581,30688574.531515628,-1719389.3998022885,4879242.875978791,0.0,1709.0,3421.8519999999994,0.0
2022-01-17,22643692.839999128,984740.1059182748,30670496.75263451,-1331013.6670726968,-3061152.5524540897,2005995.5086884573,1693.0,3455.5919999999996,0.0
2022-01-18,23064018.39999815,1112785.9807960913,30652418.9737534,-180901.94302526064,-4160028.040969746,0.0,1685.0,3456.6,0.0
2022-01-19,25107792.529998228,1193593.0003882947,30634341.194872286,670822.5632235771,-4139350.9945795177,0.0,1787.0,3434.956,0.0
2022-01-20,23516230.409997992,1227402.3737528597,30616263.41599117,435494.4629274122,-3675109.982698219,0.0,1933.0,3447.7799999999997,0.0
2022-01-21,24789242.579998836,1214762.2391408954,30598185.63711005,-648686.5726105771,4875185.1046452485,0.0,1905.0,2443.028,0.0
2022-01-22,25958325.029998235,1156478.2855747987,30580107.858228944,-1502281.0961708385,5281213.59009091,0.0,1949.0,3374.8679999999995,0.0
2022-01-23,30511230.74999663,1053576.749778542,30562030.079347827,-1170440.1778053504,4879242.875966772,0.0,2262.0,3452.372,0.0
2022-01-24,23406039.38000038,907281.025531504,30543952.300466716,322091.2762983927,-3061152.5524482983,0.0,1900.0,3414.4040000000005,0.0
2022-01-25,24062272.189999253,719002.3515694875,30525874.5215856,2008126.5778427375,-4160028.0409852527,0.0,1619.0,3402.5319999999997,0.0
2022-01-26,26021634.739998467,490344.2688237362,30507796.74270448,2847776.957799139,-4139350.994576541,0.0,1759.5,3471.0480000000002,0.0
2022-01-27,27810376.339995336,223119.78813061345,30489718.963823367,2602199.640452905,-3675109.982697095,0.0,1878.0,3479.868,0.0
2022-01-28,31051845.92999378,-80620.48641629684,30471641.184942253,1911261.581313363,4875185.104650805,0.0,1942.0,3464.7200000000003,0.0
2022-01-29,33129118.759995475,-418551.6488943623,30453563.40606114,1556806.596244081,5281213.590090129,0.0,2064.0,1932.6719999999998,0.0
2022-01-30,37380424.479997255,-788032.0803201948,30435485.62718002,1666199.8457519547,4879242.875991339,0.0,2359.0,910.616,0.0
2022-01-31,31309475.319997545,-1186058.6067226392,30417407.848298907,1635660.981028014,-3061152.552449011,0.0,2114.0,905.5200000000001,0.0
