ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER,REDEMPTION_COST_MY_MAGAZINE
2021-10-20,44974376.640008464,-11944520.75771909,62588020.27411435,3076635.320814127,-9590517.167657863,0.0,180.79999999999998,0.0,0.0,167.625
2021-10-21,52336742.879998066,-13091725.295635322,62578778.63271752,4019972.161261876,-6062849.213809708,0.0,175.00000000000003,0.0,0.0,171.0
2021-10-22,54595497.440015286,-14169606.824563283,62569536.9913207,4664917.631124861,5113817.459601096,0.0,178.79999999999998,0.0,0.0,223.125
2021-10-23,60433048.32001473,-15149187.808913125,62560295.34992388,5615556.279438785,12231364.618104571,0.0,178.6,0.0,0.0,218.625
2021-10-24,69411063.3600204,-16002292.181916974,62551053.70852706,6417481.850713843,13456514.38966333,0.0,176.79999999999995,0.0,0.0,224.625
2021-10-25,51421398.08000673,-16702279.252193907,62541812.06713024,5884138.747783045,-5865948.893427596,0.0,177.0,0.0,0.0,170.375
2021-10-26,47818280.64000431,-17224758.466796674,62532570.42573342,3443217.755306185,-9282381.19248752,0.0,173.6,0.0,0.0,164.0
2021-10-27,42118468.47999175,-17548264.797322214,62523328.78433659,146993.9153157533,-9590517.16766918,0.0,172.20000000000002,0.0,0.0,124.125
2021-10-28,45841564.95999752,-17654875.203634012,62514087.14293977,-1818045.8665630785,-6062849.213809786,0.0,175.79999999999998,0.0,0.0,149.25
2021-10-29,52089181.91999013,-17530747.900099196,62504845.50154295,-882865.0147245491,5113817.45961346,0.0,170.39999999999998,0.0,0.0,185.25
2021-10-30,62138544.3199747,-17166567.973617226,62495603.86014613,2420435.534041756,12231364.618083687,0.0,179.20000000000002,0.0,0.0,181.125
2021-10-31,62057672.639983356,-16557885.236971157,62486362.2187493,5667499.975295177,13456514.3896544,0.0,148.79999999999998,0.0,0.0,131.25
2021-11-01,46788756.47999511,-15705332.983129803,62477120.57735248,6390749.233449164,-5865948.893427931,0.0,213.0,462.336,0.0,135.0
2021-11-02,43767255.67999658,-14614719.46215484,62467878.93595566,4013645.433106891,-9282381.192477548,0.0,207.6,495.23600000000005,0.0,138.375
2021-11-03,43820501.60000506,-13296987.344833445,62458637.29455884,200392.6841532406,-9590517.167663071,0.0,203.2,739.2280000000002,0.0,141.75
2021-11-04,47891619.36003584,-11768040.06920139,62449395.65316202,-2643268.943564712,-6062849.213831321,0.0,200.40000000000003,836.6960000000001,0.0,126.375
2021-11-05,51183239.51999841,-10048437.685163034,62440154.0117652,-3346729.058144444,5113817.45961179,0.0,199.4,886.1160000000001,0.0,131.625
2021-11-06,56768294.56000687,-8162968.5100285215,62430912.37036837,-2695112.19721123,12231364.618086142,0.0,198.0,1269.7160000000001,0.0,132.75
2021-11-07,68042176.96000874,-6140106.476966078,62421670.72897155,-2377197.939525771,13456514.389645474,0.0,206.19999999999996,1924.7760000000003,0.0,138.0
2021-11-08,50467321.28000093,-4011367.393028053,62412429.08757473,-3272891.289668169,-5865948.893443655,1007749.4302622632,201.6,991.172,0.0,141.0
2021-11-09,44350980.96000586,-1810580.3237968076,62403187.4461779,-4713255.04745242,-9282381.19248152,0.0,201.2,684.488,0.0,115.875
2021-11-10,41565993.759999745,426907.1030034962,62393945.80478108,-5321556.799171894,-9590517.167668764,0.0,302.40000000000003,689.4999999999999,0.0,123.375
2021-11-11,48388897.76000134,2665068.612975417,62384704.16338426,-4503778.282584876,-6062849.213813941,0.0,320.2,745.64,0.0,140.625
2021-11-12,49251559.679992974,4868062.058483474,62375462.52198744,-3082676.665762453,5113817.459638187,0.0,314.6,701.9879999999999,0.0,150.275
2021-11-13,55442074.079981476,7001091.8111629,62366220.88059062,-2470915.38382316,12231364.61809643,0.0,305.6,1105.9999999999998,0.0,137.25
2021-11-14,63451178.23998985,9031247.30987688,62356979.2391938,-3234721.512870958,13456514.389685543,0.0,311.79999999999995,2119.2360000000003,0.0,157.125
2021-11-15,49428332.15999709,10928294.742269523,62347737.59779697,-4481565.342757504,-5865948.893397816,0.0,312.4,1382.668,0.0,143.9
2021-11-16,45678905.27999601,12665399.941222215,62338495.95640015,-4670476.129851396,-9282381.19248549,0.0,309.6,1528.9400000000003,0.0,132.75
2021-11-17,58535717.59999112,14219762.316193514,62329254.31500333,-3040906.028867584,-9590517.167662654,0.0,301.0,2709.812,0.0,161.25
2021-11-18,70861792.95996664,15573141.970246382,62320012.67360651,-271287.5999394378,-6062849.213831478,0.0,306.4,2704.352,0.0,192.0
2021-11-19,81982149.43997449,16712265.014968114,62310771.03220968,2230808.1825517626,5113817.459636518,0.0,307.2,2709.728,0.0,237.375
2021-11-20,91732780.47999074,17629095.409744926,62301529.39081286,3644482.265060463,12231364.618098889,0.0,54.20000000000001,1591.352,0.0,201.0
2021-11-21,97122685.1199722,18320965.32794453,62292287.74941604,4323464.390222058,13456514.389676616,0.0,320.2,2733.22,0.0,231.375
2021-11-22,95623931.51996651,18790559.98722962,62283046.10801922,5102241.074118513,-5865948.893413541,9197899.991246743,329.2,2727.144,0.0,256.025
2021-11-23,104423367.19992694,19045756.96400258,62273804.4666224,6105547.411130723,-9282381.192489462,0.0,618.4000000000001,2603.3559999999998,0.0,228.75
2021-11-24,110455748.31993194,19099324.125810187,62264562.82522558,6385280.206951347,-9590517.16767397,0.0,555.5999999999999,2618.8399999999997,0.0,168.0
2021-11-25,34094070.23999311,18968484.342551887,62255321.18382875,4877272.640549275,-6062849.213814097,0.0,260.6,645.4560000000001,0.0,32.625
2021-11-26,44750268.31999298,18674358.96062996,62246079.54243193,1774674.0519510468,5113817.459598382,0.0,731.5999999999999,1464.2039999999997,0.0,103.875
2021-11-27,56399440.799995035,18241305.531877927,62236837.90103511,-1137686.377077226,12231364.618101344,0.0,739.9999999999999,3093.3280000000004,0.0,147.375
2021-11-28,72604939.03999698,17696168.377804413,62227596.25963828,-1736675.9260002058,13456514.389667766,0.0,760.4000000000001,5551.699999999999,0.0,198.0
2021-11-29,60270712.47999672,17067463.14695661,62218354.61824146,596296.3617599843,-5865948.893413873,0.0,745.4000000000001,1488.5920000000003,0.0,40.125
2021-11-30,54872303.35999921,16384518.511132862,62209112.97684464,4231401.448773923,-9282381.192479491,0.0,751.8,316.876,180.0,22.5
2021-12-01,44038313.43999055,15676599.482857663,62199871.33544782,6439489.625347553,-9590517.16766224,0.0,282.20000000000005,315.25200000000007,585.0,18.0
2021-12-02,45680693.75999126,14972037.478829378,62190629.694051,5527700.873763239,-6062849.213796718,0.0,270.8,315.42,1170.0,13.5
2021-12-03,49038204.31998955,14297392.178588334,62181388.05265418,2127903.5639988664,5113817.459610747,0.0,273.0,317.716,2115.0,4.5
2021-12-04,58370459.839981474,13676669.431197066,62172146.41125735,-1462520.7363498204,12231364.6181038,0.0,273.3999999999999,315.72800000000007,3030.0,22.5
2021-12-05,68256974.87997209,13130617.963694584,62162904.76986053,-3254350.1452243766,13456514.389658911,0.0,270.4,319.56399999999996,3345.0,0.0
2021-12-06,50672448.159988455,12676125.481392983,62153663.12846371,-3084742.200474915,-5865948.8934296,0.0,279.79999999999995,314.496,3240.0,0.0
