ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA
2021-12-06,420470440.95990676,114440054.61485058,153483118.9926093,-1263399.0760981408,3762790.6396140833,0.0,1828.920871,473.01843999999994
2021-12-07,429238670.2398981,111831829.7743613,153493941.6769009,1118714.9607836497,-7585329.755332564,0.0,1775.3724929999998,449.81206
2021-12-08,323524373.75991213,107650385.78496777,153504764.36119246,3067332.817918729,-12020006.936773658,0.0,1811.0183859999995,376.03009
2021-12-09,325385467.51990646,102009079.47073326,153515587.04548407,5899575.951454876,-8449551.071769642,0.0,1814.13966,491.4858399999999
2021-12-10,333948798.07990843,95060106.04469147,153526409.72977564,10652783.271136882,-1373384.1359581617,0.0,1771.3200359999998,597.2426399999999
2021-12-11,342034475.6799003,86990594.31592111,153537232.4140672,17010884.78828845,7867677.253913298,0.0,1816.609738,493.10251999999997
2021-12-12,368128719.03987974,78017802.04622689,153548055.0983588,23146593.379159234,17797804.006305885,0.0,1825.505252,1337.70018
2021-12-13,339639255.679898,68383533.43342862,153558877.78265038,26748574.60763862,3762790.639598309,0.0,1824.8043279999997,758.52156
2021-12-14,316041211.51992327,58347921.0637863,153569700.46694198,26501898.394098595,-7585329.755331772,0.0,1751.84425,539.7121799999999
2021-12-15,112392153.27997832,48182731.35122015,153580523.15123358,22888774.680984996,-12020006.93676923,0.0,2080.4779220000005,629.8159599999999
2021-12-16,106478378.55998313,38164365.01490676,153591345.83552516,17737144.397654966,-8449551.071769776,0.0,2081.6919460000004,795.2728599999998
2021-12-17,107156113.11998503,28566732.20375755,153602168.51981673,12962745.499135936,-1373384.1359598667,0.0,2096.42297,1026.93947
2021-12-18,119500592.15998144,19654185.237413567,153612991.20410833,9527140.121304467,7867677.253914587,0.0,2079.53183,1127.01659
2021-12-19,135645105.4399688,11674690.505329682,153623813.8883999,7305218.660503237,17797804.006303754,0.0,2100.501279,1163.16861
2021-12-20,129933278.07996757,4853414.885211758,153634636.5726915,5693709.963555871,3762790.6395923607,-17441020.218797553,2084.4843699999997,1159.22254
2021-12-21,126798996.31996788,-613108.7301064765,153645459.25698307,4220018.479779372,-7585329.755340678,0.0,2108.872874,1151.6876399999999
2021-12-22,133180616.79995896,-4562087.28486402,153656281.94127467,2611842.761844598,-12020006.936764805,0.0,2080.909511,1154.03264
2021-12-23,139577744.79994646,-6868714.259735212,153667104.62556624,475597.15972510586,-8449551.07178538,0.0,2084.539999,1151.22768
2021-12-24,94028496.95999382,-7449449.067822561,153677927.30985785,-2828032.4305448546,-1373384.1359400798,0.0,1787.0247880000002,964.0836199999999
2021-12-25,1491651.2000001087,-6264246.179836328,153688749.99414942,-7770084.321622574,7867677.25392874,0.0,615.9789620000001,160.67658
2021-12-26,107518799.1999732,-3317678.3291918184,153699572.67844102,-14014737.175788304,17797804.00630247,0.0,2395.046605,1187.8686499999997
2021-12-27,140191646.07993957,1341073.1288385878,153710395.3627326,-20232720.24640603,3762790.639576585,-9416273.709550546,2411.843148,1195.4492199999997
2021-12-28,146594474.39992955,7619358.261217396,153721218.0470242,-24705729.779779103,-7585329.755303004,0.0,2433.338675,1197.416
2021-12-29,168172702.71992606,15383297.330219788,153732040.73131576,-26326357.760532487,-12020006.936760375,0.0,2411.4687150000004,1197.4715200000003
