ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER
2022-01-12,1623906.7200000081,23066.725519690463,1625523.307112089,71986.7527629376,-286127.6266407774,0.0,14.0,0.0
2022-01-13,1619074.880000027,48632.9229258956,1624904.4741209175,76185.3058999724,-246257.39307184852,0.0,10.6,0.0
2022-01-14,1710659.0400000298,72558.78425335088,1624285.641129746,67196.74807137446,67581.66848175078,0.0,10.8,0.0
2022-01-15,1782426.400000028,94407.77027254328,1623666.8081385742,51691.17689941295,407508.790472605,0.0,12.999999999999998,0.0
2022-01-16,1367156.7999999968,113796.11763077237,1623047.9751474026,37122.08053429676,518679.9182362594,0.0,12.8,0.0
2022-01-17,1293494.2400000202,130402.99210461848,1622429.1421562312,24917.18309755032,-164659.4867694353,-55197.87022286021,12.0,0.0
2022-01-18,1358019.3600000218,143979.0361354827,1621810.3091650596,12719.195210021511,-296725.8707096919,0.0,11.799999999999999,0.0
2022-01-19,1428211.6800000241,154353.0795566356,1621191.4761738882,1863.0747364344315,-286127.6266408959,0.0,9.4,0.0
2022-01-20,1425389.1200000003,161436.83132430207,1620572.6431827168,-510.82217490753567,-246257.393071925,0.0,12.8,0.0
2022-01-21,1539528.0000000217,165227.42386548352,1619953.8101915452,10353.394541969255,67581.66848217855,0.0,11.6,0.0
2022-01-22,1834089.920000014,165807.7388803444,1619334.9772003738,26016.44210641219,407508.7904730368,0.0,10.799999999999999,0.0
2022-01-23,1925869.1200000101,163344.50251588845,1618716.1442092024,24928.31554128085,518679.91823597153,0.0,10.8,0.0
2022-01-24,1398197.6000000169,158084.19716745502,1618097.3112180308,-11806.340304602756,-164659.48676796738,0.0,10.8,0.0
2022-01-25,1434659.040000026,150346.8951281983,1617478.4782268591,-80398.3698529096,-296725.8707102435,0.0,11.6,0.0
2022-01-26,1432035.2000000223,140518.17434938278,1616859.6452356875,-149138.48344491003,-286127.6266407146,0.0,9.8,0.0
2022-01-27,1444293.279999975,129039.32718891004,1616240.812244516,-176764.71848675844,-246257.39307200143,0.0,11.0,0.0
2022-01-28,1746483.8400000108,116396.11786538038,1615621.9792533447,-142630.06006362513,67581.66848260628,0.0,7.800000000000001,0.0
2022-01-29,1746314.560000023,103106.38219620832,1615003.1462621733,-64445.92297982926,407508.7904734685,0.0,13.0,0.0
2022-01-30,1919418.0800000394,89706.79308710554,1614384.3132710017,12365.70137823348,518679.9182372923,0.0,14.0,0.0
2022-01-31,1736728.1600000183,76739.13636409769,1613765.48027983,46653.28336758696,-164659.48676827934,0.0,15.0,0.0
2022-02-01,1841284.3200000182,64736.45338166043,1613146.647288659,29803.6373888064,-296725.87070990563,0.0,12.8,0.0
2022-02-02,1452672.6399999976,54209.40909895492,1612527.814297487,-11719.060490388963,-286127.6266410905,0.0,10.8,0.0
2022-02-03,1183200.960000018,45633.236995019535,1611908.9813063156,-40027.675461240695,-246257.39307207783,0.0,12.0,0.0
2022-02-04,1363690.2400000128,39435.595526116966,1611290.148315144,-34915.30651495088,67581.66848079255,0.0,12.799999999999999,0.0
2022-02-05,1859570.2400000538,35985.64531615448,1610671.3153239726,-4980.819172605754,407508.79047339456,0.0,13.8,0.0
2022-02-06,2000186.7200000333,35584.62266154933,1610052.482332801,25516.36135510093,518679.9182369996,0.0,9.8,0.0
2022-02-07,1523497.9200000216,38458.14417128875,1609433.6493416298,39560.54274332638,-164659.48676859125,0.0,11.999999999999998,0.0
2022-02-08,1478083.0400000175,44750.43060621205,1608814.8163504582,39372.86659366704,-296725.87071001244,0.0,10.6,0.0
2022-02-09,1551546.8800000183,54520.586529543485,1608195.9833592866,39260.771801338335,-286127.6266403521,0.0,13.0,0.0
2022-02-10,1509528.6400000115,67741.01765769726,1607577.150368115,49133.11948315222,-246257.39307187524,0.0,10.8,0.0
2022-02-11,1712635.200000016,84298.01131200223,1606958.3173769435,65299.00674562456,67581.66848167106,0.0,14.999999999999998,0.0
2022-02-12,2039283.0400000233,103994.4486595856,1606339.484385772,75848.12788322114,407508.7904738264,0.0,12.999999999999998,0.0
2022-02-13,2001493.1200000492,126554.56203109346,1605720.6513946005,73061.29658029517,518679.9182367069,0.0,7.4,0.0
2022-02-14,1650579.3600000131,151630.59800874232,1605101.8184034291,59695.02660298573,-164659.48676890312,0.0,9.0,0.0
2022-02-15,1321396.000000012,178811.19858577373,1604482.9854122575,44037.55840629727,-296725.87071008835,0.0,12.8,0.0
2022-02-16,1535733.9200000043,207631.26978700695,1603864.152421086,30869.62837596661,-286127.62664072803,0.0,12.2,0.0
2022-02-17,1422853.6000000082,237583.0708210616,1603245.3194299147,18896.21186730781,-246257.3930719517,0.0,13.0,0.0
2022-02-18,1591316.6400000153,268128.2280347447,1602626.486438743,6762.049330666809,67581.66848164808,0.0,11.6,0.0
2022-02-19,1954425.9200000167,298710.3573611122,1602007.6534475714,-885.5139288326517,407508.7904740053,0.0,10.600000000000001,0.0
2022-02-20,2043257.4400000344,328767.96707848494,1601388.8204563998,3403.9668693404924,518679.918236414,0.0,14.0,0.0
2022-02-21,1741239.840000007,357747.3097507909,1600769.9874652282,18744.006332631718,-164659.4867694592,-190026.43479505825,12.2,0.0
2022-02-22,1409524.6399999978,385114.8581938208,1600151.154474057,29070.892996958533,-296725.8707101952,0.0,10.8,0.0
2022-02-23,1449625.6000000245,410369.0949319709,1599532.3214828856,11487.165287501572,-286127.6266411041,0.0,11.2,0.0
2022-02-24,1299345.4400000023,433051.3273881084,1598913.488491714,-43554.03233455431,-246257.3930720281,0.0,9.8,0.0
2022-02-25,1755632.320000029,452755.2712560336,1598294.6555005424,-117456.64691803964,67581.66848207585,0.0,8.0,0.0
2022-02-26,1936647.83999999,469135.181233081,1597675.822509371,-170192.58666420137,407508.7904728818,0.0,15.2,0.0
2022-02-27,2145800.6400000267,481912.3504366544,1597056.989518199,-167233.52311234522,518679.9182377349,0.0,16.799999999999997,0.0
2022-02-28,1464389.7600000135,490879.84618217166,1596438.156527028,-106533.05992523624,-164659.48676952705,0.0,11.0,0.0
2022-03-01,1469891.360000076,495905.3990155094,1595819.3235358563,-22776.976376363236,-296725.8707098573,0.0,9.8,0.0
2022-03-02,1432693.9199999839,496932.4125852576,1595200.4905446847,36310.91198238855,-286127.6266403655,0.0,13.0,0.0
2022-03-03,1437772.3199999896,493979.1126823492,1594581.6575535133,43604.46264208792,-246257.39307238488,0.0,9.799999999999999,0.0
2022-03-04,1603707.200000035,487135.9031674868,1593962.824562342,9644.530595515384,67581.66848250366,0.0,10.8,0.0
2022-03-05,1724672.480000005,476561.0431930785,1593343.9915711705,-29461.48544922498,407508.7904730608,0.0,10.600000000000001,0.0
2022-03-06,1852489.920000028,462474.8028548933,1592725.1585799989,-41733.59550231689,518679.9182374374,0.0,13.999999999999998,0.0
2022-03-07,1539086.400000019,445152.2920399584,1592106.3255888273,-21625.61083894421,-164659.4867700831,0.0,12.799999999999999,0.0
2022-03-08,1534155.2000000032,424915.18880401785,1591487.492597656,11665.498820232397,-296725.8707099642,0.0,12.0,0.0
2022-03-09,1514607.0399999972,402122.618316304,1590868.6596064842,34909.40905453237,-286127.62664104125,0.0,10.999999999999998,0.0
2022-03-10,1542056.1599999915,377161.4506668933,1590249.8266153128,40444.25141656654,-246257.39307190196,0.0,6.8,0.0
2022-03-11,1738501.9200000637,350436.29527137586,1589630.9936241412,38406.88347151002,67581.66848293139,0.0,10.600000000000001,0.0
2022-03-12,1655087.3600000453,322359.4710841948,1589012.1606329698,42857.247724742025,407508.7904734925,0.0,9.600000000000001,0.0
2022-03-13,2011543.2000000793,293341.2254303574,1588393.3276417984,57126.523497604845,518679.9182371493,0.0,8.4,0.0
2022-03-14,1539443.3599999787,263780.46029234026,1587774.494650627,71986.7527629385,-164659.48676837102,0.0,7.800000000000001,0.0
2022-03-15,1401270.400000017,234056.20385958996,1587155.6616594554,76185.30589991002,-296725.87071007106,0.0,7.800000000000001,0.0
2022-03-16,1603085.2800000403,204520.03777916115,1586536.8286682838,67196.7480713672,-286127.6266408599,0.0,5.800000000000001,0.0
2022-03-17,1377512.3200000278,175489.65771938677,1585917.995677112,51691.17689946412,-246257.39307253776,0.0,6.4,0.0
2022-03-18,1622390.5600000103,147243.70760053783,1585299.1626859407,37122.08053425988,67581.66848290844,0.0,8.6,0.0
2022-03-19,1734049.1200000043,120017.98730850156,1584680.329694769,24917.183097530324,407508.79047341866,0.0,13.8,0.0
2022-03-20,1992271.0400001507,94003.0910978235,1584061.4967035975,12719.195209979413,518679.9182368518,0.0,12.0,0.0
2022-03-21,1558207.6800000034,69343.49048838575,1583442.6637124263,1863.074736460846,-164659.48676868295,0.0,14.0,0.0
2022-03-22,1487198.3999999887,46138.03252756771,1582823.8307212547,-510.822174883927,-296725.870710178,0.0,10.8,0.0
2022-03-23,1270383.839999972,24441.78307192332,1582204.9977300833,10353.39454198506,-286127.6266412359,0.0,9.4,0.0
2022-03-24,1564739.6800000868,4269.106414959259,1581586.1647389117,26016.44210644767,-246257.39307205484,0.0,11.600000000000001,0.0
2022-03-25,1728543.8400000178,-14402.161772146124,1580967.3317477405,24928.315541207976,67581.66848154535,0.0,12.0,0.0
2022-03-26,1898265.440000013,-31625.62066851905,1580348.4987565686,-11806.34030453905,407508.79047254793,0.0,10.600000000000001,0.0
2022-03-27,2019701.7600001486,-47480.48592130194,1579729.665765397,-80398.36985290449,518679.9182365591,0.0,8.6,0.0
2022-03-28,1531763.2000000407,-62065.26029165234,1579110.8327742256,-149138.48344486492,-164659.48676899483,0.0,8.600000000000001,0.0
2022-03-29,1592578.8800000497,-75491.11764402062,1578491.9997830542,-176764.7184867416,-296725.87070984,0.0,9.8,0.0
2022-03-30,1358162.879999981,-87875.22829586366,1577873.1667918828,-142630.0600635579,-286127.62664079707,0.0,10.8,0.0
2022-03-31,1575731.840000027,-99334.25047831816,1577254.3338007112,-64445.922979837866,-246257.3930715719,0.0,14.0,0.0
2022-04-01,1748640.3200000606,-109978.2025951416,1576635.5008095396,12365.701378233794,67581.66848197315,0.0,9.399999999999999,0.0
2022-04-02,2054915.6800001084,-119904.91451151666,1576016.6678183682,46653.28336752404,407508.7904727269,0.0,23.599999999999998,0.0
2022-04-03,2182504.960000077,-129195.2338231959,1575397.8348271966,29803.637388828287,518679.91823626624,0.0,34.99999999999999,0.0
2022-04-04,1650583.0399999826,-137909.13568668196,1574779.0018360252,-11719.060490373822,-164659.48676955092,0.0,20.599999999999998,0.0
2022-04-05,1455804.3200000317,-146082.8532234134,1574160.1688448535,-40027.67546118854,-296725.8707103607,0.0,23.0,0.0
2022-04-06,1671194.7200000505,-153727.11072940117,1573541.335853682,-34915.306514981305,-286127.6266411731,0.0,21.799999999999997,0.0
2022-04-07,1560673.280000006,-160826.50501688427,1572922.5028625107,-4980.819172627581,-246257.3930722077,0.0,20.4,0.0
2022-04-08,1709205.439999975,-167340.04231763963,1572303.669871339,25516.36135510099,67581.66848240093,0.0,13.0,0.0
2022-04-09,1988944.3200000408,-173202.80043479757,1571684.8368801677,39560.54274334564,407508.7904729058,0.0,20.599999999999998,0.0
2022-04-10,2235301.920000305,-178328.64938936452,1571066.003888996,39372.86659361939,518679.9182375919,0.0,29.999999999999996,0.0
2022-04-11,1604336.4800000077,-182613.92974118495,1570447.1708978245,39260.77180138056,-164659.486770107,0.0,18.2,0.0
2022-04-12,1657210.7200000058,-185941.95709643152,1569828.337906653,49133.11948310804,-296725.8707100228,0.0,9.8,0.0
2022-04-13,1476691.9999999981,-188188.19492842245,1569209.5049154814,65299.0067456593,-286127.6266409918,0.0,17.2,0.0
2022-04-14,1762414.5600000457,-189225.9165062523,1568590.67192431,75848.12788318687,-246257.3930717248,0.0,21.4,0.0
2022-04-15,2073348.8000001074,-188932.1610591025,1567971.8389331386,73061.29658021854,67581.66848237794,0.0,18.199999999999996,0.0
2022-04-16,2551785.600000067,-187193.77972114345,1567353.005941967,59695.02660297704,407508.7904730848,0.0,14.0,0.0
2022-04-17,1456245.9199999624,-183913.36357942445,1566734.1729507956,44037.558406228185,518679.9182372944,0.0,7.800000000000001,0.0
2022-04-18,1597955.360000006,-179014.84931973543,1566115.339959624,30869.628375959477,-164659.48677017476,0.0,18.2,0.0
2022-04-19,1513234.4000000632,-172448.60742766617,1565496.5069684526,18896.211867225706,-296725.8707101297,0.0,18.2,0.0
2022-04-20,1579297.7599999767,-164195.83332231874,1564877.673977281,6762.049330620156,-286127.6266408106,0.0,22.199999999999996,0.0
2022-04-21,1616134.5599999807,-154272.08270492332,1564258.840986109,-885.5139289460469,-246257.39307208156,0.0,20.2,0.0
2022-04-22,1665295.6800000728,-142729.81813558706,1563640.007994938,3403.9668692852124,67581.66848146559,0.0,28.39999999999999,0.0
2022-04-23,1810364.960000079,-129659.863633872,1563021.1750037663,18744.00633266492,407508.7904735165,0.0,18.2,0.0
2022-04-24,1969742.0800001062,-115191.69702330227,1562402.3420125952,29070.89299694107,518679.9182370063,0.0,18.799999999999997,0.0
2022-04-25,1589748.9600000186,-99492.54482811935,1561783.5090214235,11487.165287485808,-164659.48677073084,0.0,15.599999999999998,0.0
2022-04-26,1540521.6000000527,-82765.2807304809,1561164.676030252,-43554.03233455639,-296725.87071020564,0.0,18.4,0.0
2022-04-27,1499121.5999999729,-65245.1648426986,1560545.8430390805,-117456.64691797776,-286127.6266406293,0.0,20.599999999999998,0.0
2022-04-28,1486477.1199999673,-47195.496263563095,1559927.0100479089,-170192.58666413507,-246257.39307159855,0.0,17.8,0.0
2022-04-29,1709580.8000000382,-28902.284556796945,1559308.1770567377,-167233.52311233102,67581.66848144267,0.0,17.4,0.0
2022-04-30,2016868.1600000798,-10668.075922346712,1558689.3440655658,-106533.05992517954,407508.7904736954,0.0,28.199999999999996,0.0
2022-05-01,2165709.440000115,7194.903920924135,1558070.5110743945,-22776.976376310267,518679.9182367088,0.0,29.0,0.0
2022-05-02,1771114.080000013,24372.10653377552,1557451.678083223,36310.91198244535,-164659.48676901878,0.0,25.599999999999998,0.0
2022-05-03,1496806.8799999699,40554.31730725077,1556832.8450920514,43604.46264204029,-296725.8707103125,0.0,11.940000000000001,0.0
2022-05-04,1670451.3600000155,55445.401240846106,1556214.01210088,9644.530595495153,-286127.6266410052,0.0,25.975928000000003,0.0
2022-05-05,1580832.3199999786,68769.92285587823,1555595.1791097084,-29461.485449188986,-246257.3930722344,0.0,29.494235999999997,0.0
2022-05-06,1738803.6800000188,80280.4267167347,1554976.346118537,-41733.59550227036,67581.66848141972,0.0,30.119129999999995,0.0
2022-05-07,1947956.4799999902,89764.17268455774,1554357.5131273654,-21625.610838978013,407508.790472572,0.0,32.520407999999996,0.0
2022-05-08,1790187.5200000457,97049.13351691989,1553738.6801361938,11665.498820220751,518679.91823641607,0.0,21.22,0.0
2022-05-09,1641224.7999999737,102009.08137051704,1553119.8471450224,34909.40905454338,-164659.48676933078,0.0,27.82,0.0
2022-05-10,1462954.55999998,104567.6135892317,1552501.0141538507,40444.25141652613,-296725.8707099746,0.0,34.120000000000005,0.0
2022-05-11,1399246.3999999852,104700.9961948781,1551882.181162679,38406.88347147028,-286127.62664026674,0.0,38.63999999999999,0.0
2022-05-12,1653265.7599999872,102439.7349231984,1551263.348171508,42857.24772480494,-246257.39307175143,0.0,32.32,0.0
2022-05-13,1667065.7599999795,97868.81757841358,1550644.5151803363,57126.52349764156,67581.66848229819,0.0,40.106874,0.0
2022-05-14,1899332.6400000372,91126.60694605311,1550025.682189165,71986.7527629417,407508.7904727509,0.0,38.839999999999996,0.0
2022-05-15,1978680.8000000303,82402.39951660346,1549406.8491979933,76185.30589990274,518679.9182361185,0.0,35.379999999999995,0.0
2022-05-16,1635432.4800000049,71932.70081840832,1548788.0162068217,67196.74807142667,-164659.48676964262,0.0,30.670156,0.0
2022-05-17,1431365.439999972,59996.30226433308,1548169.1832156505,51691.17689941184,-296725.87070963666,0.0,29.46,0.0
2022-05-18,1511302.3999999836,46908.276135341766,1547550.3502244786,37122.08053424944,-286127.6266409424,0.0,48.54,0.0
2022-05-19,1572081.2800000105,33013.033809210734,1546931.5172333072,24917.18309754765,-246257.3930718279,0.0,32.244186,0.0
2022-05-20,1607074.3999999757,18676.61682285402,1546312.6842421358,12719.1952100112,67581.66848227524,0.0,19.439999999999998,0.0
2022-05-21,1747363.3600000637,4278.410195422266,1545693.8512509644,1863.074736437031,407508.7904731826,0.0,28.52,0.0
2022-05-22,2149465.920000054,-9797.51786445481,1545075.0182597928,-510.8221749927684,518679.9182358305,0.0,40.423692,0.0
2022-05-23,1578705.280000043,-23171.23655700337,1544456.1852686212,10353.39454200862,-164659.48676817474,0.0,17.64,0.0
2022-05-24,1436454.8800000409,-35475.716590874086,1543837.3522774498,26016.44210643561,-296725.87071018823,0.0,28.18,0.0
2022-05-25,1482016.9600000016,-46365.32322997576,1543218.5192862782,24928.315541189306,-286127.62664076115,0.0,30.234781999999996,0.0
2022-05-26,1629776.3199999928,-55523.83159676461,1542599.6862951063,-11806.340304548734,-246257.39307218467,0.0,19.783944,0.0
2022-05-27,1790875.6800000588,-62671.77074188966,1541980.8533039351,-80398.3698528994,67581.668482703,0.0,29.278946,0.0
2022-05-28,1593083.0400000405,-67572.92111145021,1541362.0203127638,-149138.4834448531,407508.7904731088,0.0,40.03241,0.0
2022-05-29,1529827.5200000016,-70039.81252736713,1540743.1873215924,-176764.71848673205,518679.91823715135,0.0,26.091500000000003,0.0
2022-05-30,1497885.1200000513,-69938.09598621205,1540124.3543304207,-142630.06006357292,-164659.4867682425,106936.15819612368,18.66,0.0
2022-05-31,1512656.6399999745,-67189.69171330605,1539505.521339249,-64445.9229798486,-296725.8707098504,0.0,18.02,0.0
2022-06-01,1642369.2800000266,-61774.64716781124,1538886.6883480777,12365.701378301212,-286127.6266411371,0.0,32.660000000000004,0.0
2022-06-02,1644139.359999998,-53731.671197672506,1538267.855356906,46653.28336753664,-246257.39307226104,0.0,37.283264,0.0
2022-06-03,1827712.4800000251,-43157.343415351,1537649.022365735,29803.637388835326,67581.6684808892,0.0,47.59815200000001,0.0
2022-06-04,2011392.3200001125,-30204.030215967163,1537030.189374563,-11719.060490404872,407508.7904735405,0.0,42.159997999999995,0.0
